event-href,organizer_link,organizer_link-href,full_description
https://www.eventbrite.com/e/asos-commercial-careers-event-tickets-672877854777?aff=ebdssbdestsearch,ASOS,https://www.eventbrite.com/o/asos-68193505283,"We’re hosting a careers event at ASOS HQ in Camden (Greater London House Hampstead Road NW1 7FB) on Thursday 13th July from 6pm – 8pm to talk about how our  Commercial teams in our business are making ASOS the world’s number one fashion destination for fashion-loving 20-somethings.T﻿he event is aimed towards  those just starting out in their career in Fashion or looking to change career paths into fashion.The evening will be packed with everything you need to know about a career at ASOS and you’ll hear from:🛍️ Buying + Merchandising📸 Marketing + Studios💄 Wholesale🍀 Sustainability ♻️ Sourcing… and many more! You’ll get the chance to chat to our ASOSers about their day-to-day jobs, meet our employee networks, have some food and take part in talks to get insights into the world of ASOS  🌎"
https://www.eventbrite.co.uk/e/agri-epi-london-tech-meet-up-agrifood-tech-in-the-city-tickets-622511146597?aff=ebdssbdestsearch,Agri-EPI Centre,https://www.eventbrite.co.uk/o/agri-epi-centre-17313632960,"Join us for a thought-provoking evening exploring the dynamic landscape of agrifood tech with a diverse group of investors, entrepreneurs, and innovators from within the sector.The event will offer the opportunity to discuss the role of agrifood tech in addressing some of the world’s most urgent challenges – particularly around food security, health and nutrition, and climate change. We will explore some of the obstacles faced by start-ups in the sector, along with different investor models and approaches.This event, hosted by the Agri-EPI Centre, Agritech Investment Advisory (AIA), and Barclays Eagle Labs, will serve as a catalyst for thought-provoking dialogue and innovative solutions Event Highlights> Interactive Q&A session offering attendees the opportunity to engage with our panellists> Networking opportunities with a diverse array of entrepreneurs, tech developers, agritech experts,  and investors> ‘’In conversation with...’’ moderated by Thomas Slattery, host of Agri-EPI’s Seedling Sessions podcast and featuringJohn Grealish, Head of Advisory, Agritech Investment Advisory (AIA)Ian Beecher-Jones, Owner, JoJo’s VineyardSimon Evill, GP,Pelican AgForbes Elworthy, Serial Entrepreneur including Map of AGG﻿reg Michel, Partner at Invest Bridge's Agritech fund."
https://www.eventbrite.co.uk/e/responsible-business-network-summer-reception-tickets-657516177587?aff=ebdssbdestsearch,Responsible Business Network,https://www.eventbrite.co.uk/o/responsible-business-network-67032011343,Join us for a summer networking event at The Passage’s wonderful roof top garden in Victoria for late afternoon refreshments. Westminster City Council will also be introducing its first ever Social Value Impact report highlighting the contributions made by suppliers and developers to residents across the city.We are looking forward to seeing you on the 12th July!
https://www.eventbrite.co.uk/e/london-esg-network-summer-mayfair-drinks-reception-make-esg-connections-tickets-663464860257?aff=ebdssbdestsearch,ESG Network,https://www.eventbrite.co.uk/o/esg-network-42099778903,"ESG Network is a New Business Network dedicated to professionals working within London’s many Environmental, Social /Sustainable and Governance sectors.Join us at the Famous Burlington Arms in Mayfair for our Summer 2023 Networking Reception  and join us in sampling their wonderful Food, Drinks and the opportunity to chat about the ESG sector, learn more about the many related topics and make new friends and seek out fresh business leads.All our networking events are extremely relaxed and casual affairs No Dress CodeNo SpeechesNo Membership FeesNo Sales Presentations Just buy a ticket and turn up on the day and enjoy yourself!As the World of ESG spans so many different fields guests from any professional sector are welcome to book and attend. From consultants to lawyers. From engineers to company sustainability champions or CSOs.The Burlington Arms is a Famous Victorian Venue Over Two Centuries Old in the heart of Mayfair and Savile Row and we’ll be sampling some of their delicious menu at the event.Our event will be held in the Burlington Arm's Private Lounge from 18:00 till 20:30. A relaxing and productive way to end the working day and line-up meetings for the rest of the month – just don’t forget to bring your business cards...Also as part of our own ESG efforts for every ticket that is bought we will donate to (more:trees) and plant one tree in your name. (more:trees) is THG’s commitment to making it easy for individuals, businesses, brands and their customers to become greener and protect our planet's future. Starting from the ground up, anyone can plant a tree in one simple click."
https://www.eventbrite.co.uk/e/cloud-anonymous-tickets-636429807687?aff=ebdssbdestsearch,Dark Matter,https://www.eventbrite.co.uk/o/dark-matter-57562717053,"We're debunking myths, discussing the realities of cloud adoption and exploring when the term cloud, became so clouded. We’re bringing together cloud architects, engineers and technologists to unpick the unspoken realities of cloud – tackling topics such as reliance on suppliers, data sovereignty, sustainability and more.No bulls**t – just open debate and discussion with peersR﻿egister now to reserve your space and join the radical honesty movement."
https://www.eventbrite.co.uk/e/retrofit-meets-heritage-tickets-646041095307?aff=ebdssbdestsearch,The Building Centre,https://www.eventbrite.co.uk/o/the-building-centre-15160659911,"Retrofit Meets is an in-person series of panel events that connects people through themes and topics relevant to the deep retrofit of homes at scale. Produced as part of Retrofit 23 and taking place on Wednesday evenings at the Building Centre, this series showcases research and ideas on the residential retrofit challenge. The panels feature guest speakers presenting a project or provocation, followed by a Q&A session with the audience. Join us for these thought-provoking sessions and meet and share with others involved in the retrofit puzzle.In this session, we will hear from architects and built environment professionals involved in retrofitting heritage homes. Case studies and resources will be presented before we open for discussion about the context of conservation areas and retrofit.   Robert Prewett of Prewett Bizley: “Historic Buildings and Deep Retrofit”	  Christopher Procter of ACAN: “Conservation Areas & Heritage: Possibilities for Retrofit”Hugh McGilveray of Eckersley O'Callaghan: “The hierarchy of facade intervention”  Prewett Bizley Architects (PBa) have completed a number of deep retrofits to buildings within conservation areas, including listed buildings (some of which are included in the Private Housing section of the main Retrofit 23 show.) In his presentation, Robert Prewett will look at the techniques used and measured data that demonstrates 80% energy and carbon reduction.Architects Climate Action Network (ACAN) have produced the publication, ""The Climate Emergency Conservation Area Toolkit"" available on their website and on display in the Retrofit 23 exhibition. Christopher Procter will discuss the research developed for this toolkit, such as the latest thinking on building element detailing for retrofit such as windows, walls and roofs, and the changes to the planning system required. All Wednesday events are 6-7.30 pm in the Building Centre Seminar Rooms unless otherwise stated. Free entry."
https://www.eventbrite.com/e/global-safety-summit-international-safety-award-esg-conference-london-tickets-646110442727?aff=ebdssbdestsearch,World Safety Forum,https://www.eventbrite.com/o/world-safety-forum-66584258863,"Join us for the Global Safety Summit International Safety Award & ESG Conference, taking place on Friday, July 21st, 2023 at Parliament Square in London, SW1A 0PW. This in-person event will bring together experts and professionals from around the world to discuss the latest trends and best practices in safety, sustainability, and environmental, social, and governance (ESG) issues.Attendees will have the opportunity to participate in engaging sessions and workshops led by industry leaders, network with peers and colleagues, and learn about the latest products and services from exhibitors. The event will conclude with the presentation of the International Safety Award, recognizing outstanding achievements in safety and sustainability.Don't miss this exciting opportunity to learn from and connect with some of the brightest minds in the field of safety and ESG. Register now to secure your spot at the Global Safety Summit International Safety Award & ESG Conference.G﻿lobal Safety Summit is the Annual Conference & Award Ceremony which celeberates the Enterprises achievements in the following categoryI﻿nternational Safety AwardsI﻿nternational CSR AwardsI﻿nternational EHS AwardsI﻿nternational ESG Excellence AwardsParticipations f﻿rom more than 30 countries of the World"
https://www.eventbrite.co.uk/e/hertsmere-works-networking-breakfast-1250vat-tickets-595623364517?aff=ebdssbdestsearch,Hertsmere Borough Council,https://www.eventbrite.co.uk/o/hertsmere-borough-council-35018373643,"Hertsmere Works, in conjunction with Hertsmere Borough Council, would like to invite you to join us for our July 2023 networking event, at the Home Farm Glamping, Aldenham Road, WS6 3AZ for a chance to meet like minded businesses and build valuable working relationships.We look forward to welcoming our speaker, Ronit Gerber, owner of The Natural Gateway Clinic based in Borehamwood. She is also the founder of SMILE Global and creator of The SMILE System™, delivering life-changing coaching and training to people all around the world. Ronit’s mission is to help others to be the absolute best version of themselves. She has an unshakeable belief that every person, when given the right tools and support, can overcome their challenges and lead a fulfilling life of happiness, purpose and positivity.  An experienced trainer, speaker, coach and mentor, her passion is for personal growth and pushing the boundaries of human potential. Ronit is a bestselling author, regular guest on BBC Three Counties Radio and presenter of The Creative Herts Show for 21CTV. Her enormous enthusiasm brings insight, energy and warmth to every aspect of any project she undertakes.  Ronit will be talking about  'From Stuck to Unstuck in 5 easy steps’ We are living in uncertain times – every one of us is affected!How are you taking care of your and any staff members' mental and emotional health? Are you simply papering over the cracks?  Whether you are a solopreneur, business owner, manager or team leader, workforce wellbeing is critical to the growth and sustainability of any business!In this talk/mini workshop Ronit Gerber will share an innovative approach to wellbeing, giving you the ability to support mental and emotional wellbeing in a way that truly makes a difference.This session will include an introduction to an inspiring, proven process for rising above challenges and dealing with difficult situations in a positive and beneficial way that builds resilience, to help you and your business not only survive but thrive. Including how to:•	recognise and deal with negative thoughts and unwanted emotions•	progress from where you are to where you want to be•	identify and overcome challenges in a more positive way•	enhance your quality of life, feel inspired and more confident•	learn strategies to move forward when feeling stuck and overwhelmedThe cost is £12.50+VAT, including breakfast. The first 10 businesses to book will also be allocated a 60-second slot to speak to the group. Places are limited, so please book early to avoid disappointment.For any additional information, please email economic.development@hertsmere.gov.uk."
https://www.eventbrite.co.uk/e/the-peoples-session-live-performance-and-musicsong-sharing-tickets-649676719557?aff=ebdssbdestsearch,Sounds and Space,https://www.eventbrite.co.uk/o/sounds-and-space-34335154353,"Meander through global sounds in an intimate space.  Join us at Peckham Levels *LEVEL 5* (Auditorium) every month (dates vary).In these sessions, we will treat you to two global performances...an opportunity to support local musicians and enjoy diverse music styles.There is an invitation to get your own creative juices flowing in our post-performance open music/song sharing session - bring along your instruments, musicians, performers and listeners all welcome alike. SoundsandSpace is a community oriented project - committed to creating supportive, inclusive, co-creative containers for making, listening and enjoying global sounds.P﻿eckham Levels has an array of global food stalls and drinks available so feel free to join us for some tasty food and refreshments!To ensure the sustainability of the project we charge a 5 pounds solidarity fee , this also helps to enable those who cannot pay can also recieve a ticket. W﻿e support a 'no one turned down for lack of funds' policy. If you would like a free ticket, please email us: soundsandspacelondon@gmail.com or on Instagram: @soundsandspace.Please also follow us on instagram: @soundsandspace for information on upcoming events and do drop us a message there or via email at: soundsforsolidarity@gmail.com if you'd like to get more involved - we are  always looking for  traditional / folk /global musicians to perform but we are also open to all ideas of creativity and collaboration.See you soon!"
https://www.eventbrite.co.uk/e/repair-refashion-your-clothes-at-the-remakery-tickets-515267999457?aff=ebdssbdestsearch,Fast Fashion Therapy with Eleanor and Sarah,https://www.eventbrite.co.uk/o/fast-fashion-therapy-with-eleanor-and-sarah-18492137144,"If you bring along your own clothes to work on, we can offer advice and ideas on how you can repair or alter them. If you would just like to have a go at some simple techniques, we have spare fabrics so you can practice on those first. We have 2 sewing machines to use, an iron and basic sewing kit and materials. Please bring along a sewing kit if you have one, we can't provide all materials so if there are any extra trims or fabrics you specifically want to use please bring these along too. The workshop runs from 6.30pm - 8pm every 3rd Monday of the month at The Remakery, Ilford Road, London, SE5 9HY. We are a friendly and inclusive group, we invite everyone to share any ideas they may have with others on how we can mend and refashion clothes to combat textile waste.T﻿ickets are £3.50 - please book a ticket before the workshop to make sure there is enough space for you to attend. A﻿bout The RemakeryThe Remakery was born in 2012 out of a disused car park in South London. Located between Brixton and Camberwell, our not-for-profit maker-space has fostered a community of makers, artists, local residents and enterprises that have been breathing new life and creativity into things destined for landfill.https://www.remakery.orghttp://www.fastfashiontherapy.co.uk/"
https://www.eventbrite.at/e/kick-start-business-sustainability-with-celemi-sustainabilitytm-demo-tickets-665127212397?aff=ebdssbdestsearch,make SHIFT happen,https://www.eventbrite.at/o/make-shift-happen-62677048513,"Join us for a 60-minute webinar to experience how make SHIFT happen is helping businesses tackle today's sustainability challenges with a fun, interactive, gamified approach that provokes thought, conversation and action.We'll demonstrate how a world-class simulation can bring the thorny topic of sustainability to life and get people across your business engaged and involved.We look forward to meeting you there."
https://www.eventbrite.com/e/government-outlook-on-sustainability-policies-monthly-sustainability-group-tickets-546502532787?aff=ebdssbdestsearch,HAYVN Coworking,https://www.eventbrite.com/o/hayvn-coworking-20026119377,"About HAYVN's Sustainability and Social Impact Group: If you are interested in learning about Sustainability and exploring topics/trends to make a difference please join us. You'll hear from experts, have social impact in our community, connect with like-minded peers. This group brings like-minded people together to help our planet, and ourselves, build a more sustainable future.HYBRID EVENT: Monthly meetings are free, in-person at HAYVN or by joining virtually - you decided when you register. Please register only once. If you signed up to attend this event in person but later on decide to attend the event virtually, don't sign up again, just reply to the confirmation email and we'll send you the Zoom link. SIGN UP IS OPEN NOW. More information on speakers and event still to come.QUESTIONS? Contact questions@hayvn.comCAN'T MAKE THIS EVENT? Get on our email list for future event notifications.CURIOUS ABOUT HAYVN?  Book a tourWANT TO SEE MORE? View our full calendar of eventsLEARN MORE about HAYVN's Sustainability and Social Impact group."
