event-href,organizer_link,organizer_link-href,full_description
https://www.eventbrite.co.uk/e/concerts-dont-cost-the-earth-nw5-tickets-671441097397?aff=ebdssbdestsearch,Holly Cullen-Davies,https://www.eventbrite.co.uk/o/holly-cullen-davies-55210697363,"In this concert expect piano music by Gershwin, J.S.Bach, Nina Simone, Debussy, Chick Corea and Chopin amongst others.  Celebrated writer and lecturer Wolfgang Blau will speak in the interval on ways to tackle the climate crisis  and wine and nibbles will be provided.  The concert will also include a light-hearted quiz!"
https://www.eventbrite.co.uk/e/watford-people-planet-pastry-tickets-658551383917?aff=ebdssbdestsearch,Small99,https://www.eventbrite.co.uk/o/small99-32771843245,"P﻿eople, Planet, PastryDon’t forget to bring your own containers!If you’re interested or curious about sustainability, come along to the People, Planet, Pastry event to meet like-minded business owners who are taking action on sustainability. Learn about what is going on locally, share insights on how to overcome barriers and make new friends!This relaxed and informal event brings people together to learn more about sustainability and take action. The sister event, People, Planet, Pint, brings people together to learn more and chat about climate, while our “Pastry” series is focused on empowering small businesses with the action they can take and where to start with sustainability.While we will mostly be discussing businesses, this is an open event where anyone is welcome, so if you’re curious about what’s going on, come on down!  Your Volunteer HostSabira Hasham is a Sustainability and Finance Consultant helping your business secure long term goals and go greener, all through making it financial sense! With various corporate roles behind her, she is now involved with impact making with her recent work around helping a dance academy combatting local mental health with a government bid, helping a specialist childcare agency improve on internal processes and acting as a Trustee in the Audit & Risk Committee with Royal Society of Blind Children.She strongly believes people working in finance are well placed to transition the economy to being sustainable and you will find her challenging the current economic models!Sabira puts importance of connection and experiences above all else so loves to travel when she is away from her desk.About UsSmall99 is a platform that guides small business owners to Net Zero and avoids the overwhelm. Small99 organises the PPP events, with the belief that bringing people together will spark unexpected solutions to collaboration in tackling climate change."
https://www.eventbrite.co.uk/e/cel-ebration-picnic-tickets-669347655857?aff=ebdssbdestsearch,Community Energy London,https://www.eventbrite.co.uk/o/community-energy-london-17422621577,Join us for our second annual picnic!Some snacks and drinks will be provided but please bring your own too!
https://www.eventbrite.co.uk/e/climate-change-whats-happened-and-what-can-we-do-tickets-667089632047?aff=ebdssbdestsearch,CREW - Climate Resilience Centre Worthing,https://www.eventbrite.co.uk/o/crew-climate-resilience-centre-worthing-58062209193,"A discussion held by XR Worthing on the current climate situation, and how we have got here?Are we  heading for extinction?  A brief talk about the current crisis we are facing and an open discussion on what actions we can take individually or collectively.CREW are a voluntary non-profit charity and we are passionate about ensuring our climate centre continues to stay open for all of us who are striving for a better and more sustainable future.  Please consider making a donation to help us cover the costs of running events at our centre. Thank you"
https://www.eventbrite.co.uk/e/field-lab-darryl-moore-in-conversation-tickets-663710956337?aff=ebdssbdestsearch,In a Field By a Bridge,https://www.eventbrite.co.uk/o/in-a-field-by-a-bridge-68076542233,"Landscape designer Darryl will be discussing his brilliant new book Gardening in a Changing World: Plants, People and the Climate Crisis explores recent developments in planting design, horticulture, ecology and plant science. It addresses our relationship with plants and gardens, looking at the ways we can begin to appreciate and work together with plants in facing the challenges of climate change and biodiversity loss.DARRYL MOORE is an award-winning garden and landscape designer and writer. He is author of Gardening in a Changing World: Plants People and the Climate Crisis (Pimpernel Press). He is Director and co-founder of the innovative urban landscape organisation Cityscapes, realising creative approaches to greening city spaces through novel design ideas that ensure ecological, economic and social sustainability. He is co-curator of thehub.earth. He sits on the Society of Garden Designers Council and is a fellow of the RSA. His most recent award was for the St Mungo’s Putting Down Roots Garden at the RHS Chelsea Flower Show 2022, showcasing sustainability and ecology in public places. He has worked with Team London Bridge on the design of many of the local pocket gardens in the area such as including Gibbons Rents, the new Hunt’s House (Guy’s Hospital) and Greenwood gardens (Kings College London).Presented by Team London Bridge as part of its programme for Field Lab part of In a Field by a Bridge festival - inafieldbyabridge.com"
https://www.eventbrite.co.uk/e/rain-garden-design-water-conservation-free-workshop-tickets-631828886207?aff=ebdssbdestsearch,Woodford Greeners,https://www.eventbrite.co.uk/o/woodford-greeners-61749148363,"This introductory workshop will teach participants how to design and build a small feature within their garden which can capture and conserve water. Using original, creative design techniques participants will learn more about the importance of water conservation, recycling and rain garden creation to create more climate resilient green spaces which limit the risk of flooding. Delivered by Jeni Cairns from Juniper House (www.juniperhouseemporium.com) on behalf of Woodford Greeners gardening group (https://woodfordgreeners.uk) this free workshop will be delivered at the new Community Garden at Ray Park and has been made possible with funding from Groundwork London (www.groundwork.org.uk/hubs/london).This workshop is suitable for all skill levels and beginners are welcome. Children under 12 need to be supervised by an accompanying adult."
https://www.eventbrite.co.uk/e/croydon-people-planet-pint-sustainability-meetup-tickets-662343385897?aff=ebdssbdestsearch,Small99,https://www.eventbrite.co.uk/o/small99-32771843245,"Whether you're a sustainability professional, small business owner, local council/government worker, student, consultant, looking to switch careers, or anything else besides, come down and meet others interested in sustainability. No agenda, workshops or webinars. Just chat over some drinks.Started in Glasgow during COP26, this relaxed event brings together those with a shared passion for sustainability in all its forms.We meet monthly to chat about what's going on in the Net Zero / Sustainability space, ""network"" and meet others who are interested in the field.Let's see where the conversation, and night, takes us!Chat with other industry experts and newbies, and talk directly to business owners and staff facing the challenges you're trying to solve.Find others who can collaborate and help you on your journey and have fun doing so!Your HostsAndy is the founder of Harrison Brands – a B Corp certified brand, marketing and creative agency based in Croydon, with clients across the UK and Europe. Harrison Brands champion and amplify the voice of sustainable businesses with bold and impactful branding and marketing that make a statement and drive change. This, in turn, improves stakeholder relationships and results in a better impact for people, the planet and profit. Andy is looking forward to welcoming you to these People, Planet, Pint events and engaging in valuable conversations in a relaxed and informal setting.V﻿enueThe Oval Tavern is a short walk from East Croydon Railway Station.Our Sponsor KRYSTAL are an award-winning, 100% green web hosting provider,  with datacentres in the UK, US, & Europe. They are climate positive, and their approach centres on value, quality and transparency. We are delighted to announce our partnership with Krystal (the UK's only B Corp web hosting/cloud provider), and welcome them on board as sponsors  of the People, Planet, Pint events. This means the first 33 drinks are on Krystal at every event, and has allowed us to invest and upscale the series to accelerate action on climate change.About UsSmall99 is a platform that guides small business owners to Net Zero and avoids the overwhelm. Small99 organises the PPP events, with the belief that bringing people together will spark unexpected solutions to collaboration in tackling climate change.Simon Blackler is the founder and CEO of KRYSTAL, and Co-Founder of MillionTreePledge."
https://www.eventbrite.co.uk/e/the-lab-e20s-2nd-anniversary-official-launch-party-for-kit-bag-by-rburn-tickets-650541024717?aff=ebdssbdestsearch,RÆBURN,https://www.eventbrite.co.uk/o/rburn-12855812129,"Since we opened our doors in July 2021 here in East Village, Stratford, The Lab E20 has become London's flagship creative hub, designed and produced by Christopher Raeburn in partnership with Get Living. As the gateway to East Bank and London's Fashion District, The Lab E20  is home to 'REGENERATIVE BY DESIGN' a new cultural programme celebrating London's cultural innovation across climate action and the circular economy.""East Village is be the intersection where social value and creative experimentation combine"" - Caroline Rush, CEO British Fashion Council, 2020 (East Village Placeshaping Strategy)So what better place to also celebrate the launch of KIT BAG by RÆBURN - our latest circular economy initiative, bringing the worlds of sports, textiles and manufacturing together to collaborate and develop solutions through craft, creativity and community. ""At the start of the season, we asked the question: what happens to all of the football shirts when the season comes to an end?"" ""When the new season shirts are issued, what do we do with the old ones?""""How many millions of football shirts (globally) will be heading to landfill?""""Can We do something to tackle this textiles waste both upstream and in recycling?"" - Christopher Raeburn, Creative Director, RÆBURNIn partnership with the University of Manchester, Umbro and West Ham Foundation - we'll be hosting a very different 2nd birthday party here at The Lab E20, and we'd love for you to join us. Disclaimer - if you'd prefer to bring your own (washed) football shirt to transform into a KIT BAG by RÆBURN as part of our celebrations, you're more than welcome to do so!NB: We'll be  hosting a KIT BAG by RÆBURN workshop for local families and young people 29th July 12-5pm - please RSVP separately."
https://www.eventbrite.co.uk/e/ital-community-garden-catford-tickets-628209921787?aff=ebdssbdestsearch,COCO COLLECTIVE,https://www.eventbrite.co.uk/o/coco-collective-26140291067,"We are a collective of 18- 30 year olds, developing a disused green space into a new community garden since January 2023W﻿e defend our futures by building heritage esteem via reconnecting back to soil and building resilience to climate and food emergencies. We use no chemicals nor animal by-products, nor peat in our food growing.
We are open every Sunday 10am-3pm. Join our highly mobilised team in planning, building and recreating the world in which we live, doing our little for the betterment of humanity.🧡🌴"
https://www.eventbrite.co.uk/e/ital-community-garden-bellingham-tickets-593058924207?aff=ebdssbdestsearch,COCO COLLECTIVE,https://www.eventbrite.co.uk/o/coco-collective-26140291067,"We are an intergenerational collective that has started a community garden project since June 2021, open to all every Wednesday & Sunday 10am-3pm. Get fit gardening, meet new people and contribute to creating a legacy. 🧡🌴We are the first Afro-diaspora led community garden in Lewisham borough , where we  focus on growing culturally diverse foods and healing herbs, utilising the garden as an early intervention tool to mental health decline and building resilience to climate and food emergencies.  We are known for chemical free growing and do not use any animal based by-products nor peat.Join us no matter your experience and ability  from weeding and DIY to sit down activities such as seed collection and labelling. M﻿ore professional activities are also available such as therapeutic gardening, administration and volunteer outreach.Please wear appropriate clothing and footwear. We encourage you to bring your own reusables to promote zero waste.Wheelchair accessibleSee you soon! 🧡🥒"
https://www.eventbrite.co.uk/e/leverhulme-wildfires-summer-conference-2023-tickets-647554782787?aff=ebdssbdestsearch,"Leverhulme Centre for Wildfires, Environment and Society",https://www.eventbrite.co.uk/o/leverhulme-centre-for-wildfires-environment-and-society-35280163433,"ABOUT THE CONFERENCEWe are delighted to bring to you the Leverhulme Wildfires Summer Conference 2023, an inter-disciplinary wildfires research conference discussing some of the most pressing questions in the field. The conference will bring together experts and practitioners from the UK and internationally to share latest advancements, challenges and the ways forward. Speakers will include members of our Centre and external experts, including early career researchers and established academics, covering four core conference themes.The conference is located in the heart of London at Imperial College London on our South Kensington campus. It is open to all and free to attend . We have scheduled in plenty of time for deeper discussions and to network, including a poster session, which is open for proposal submissions. Our conference also includes an Early Career Researcher Poster Competition and PhD Wildfires Photography competition, with prizes to be won. Join us for the evening barbeque (ticket purchase required), and for the free pre-conference film screening on the 24th. And for PhD students, make a week of it and sign up for FiredUp2023 – which is being hosted also at Imperial, from 26-29th July.KEY INFORMATIONConference websiteWhen: Tuesday 25th July, 09:30- 20:00 (23:00 for BBQ)Where: Imperial College London, South Kensington campusCost: Free to attend conference and networking event; £35 contribution for those registering for the evening BBQRegistration deadline: 16th JulyPre-conference film screening: evening of 24th July, Imperial College London – the award winning Elemental: Reimagine Wildfire Poster Abstract Submission: Follow this link, deadline 25th JunePhD Photography Competition: Follow this link, deadline 2nd JulyProgramme: Draft Programme 31.5.23 (speaker info coming soon)Bursary for Early Career Researchers: we will be making a minimum of two bursaries available for Early Career Researchers or Master students from countries with low-income or middle-income economies. More information on how to apply will be released soon.Enquires Contact: wildfire@imperial.ac.ukSPEAKERSInformation about our speakers will be shared soon, and will include members of Leverhulme Wildfires and external experts.Confirmed speakers include:Prof Claire Belcher (University of Exeter)Abigail Croker (Imperial College London)Prof Stefan Doerr (Swansea University)Angel Goldsmith (King's College London)D﻿r Jose Gomez-Dans (King's College London)Dr Manolis Grillakis (Technical University of Crete)D﻿r Mark Grosvenor (King's College London)Olivia Haas (Imperial College London)Dr Fang Li (Institute of Atmospheric Physics, Chinese Academy of Sciences)Meng Meng (University of Reading)Oliver Perkins (King's College London)Dr Juli Pausas (Desertification Research Centre (CIDE), Spain)Dr Cathy Smith (Royal Holloway, University of London)Dr Cathelijne Stoof (Wageningen University)While you are here, why not register interest for the next UK Wildfires Conference, in Aberdeen in 2024"
https://www.eventbrite.co.uk/e/succeed-in-property-investment-in-2023-tickets-604994764627?aff=ebdssbdestsearch,Hawkhurst Invest Limited,https://www.eventbrite.co.uk/o/hawkhurst-invest-limited-17256734439,"B﻿ACK BY POPULAR DEMAND!O﻿ur first Succeed in Property Investment Seminar in January 2023 was a huge success, so we've introduced THREE NEW DATES over the coming months.T﻿he dates are:2﻿6th April1﻿2th July 1﻿1th October P﻿lease ensure that you select the correct ticket for your preferred date.I﻿f you did attend the first time, come again and refresh your memory!Is property investment something that you've thought about but don't know where to start? Are you a seasoned investor and want to brush up your knowledge of opportunities?Join Lesley Reeves from SLR Wealth Services and the teams from Hawkhurst Invest and Liddle Perrett as they share what you need to know about what's in store in the property market in 2023.You will hear from Gavin Perrett from Hawkhurst Invest who will share his thoughts on the current climate for property investment, why now is a great time to invest in property, how to organise yourself to give you the best chance of success, and of course an overview of all currently available investment opportunities.David Liddle from Liddle Perrett will present a market update on mortgage lending, how to ensure that you maximise your chance of success when applying for mortgage finance and what to expect along the way.Our workshops are designed with you in mind, so whether you are just starting out on your property investment journey, or are a seasoned professional, we aim to share with you the information that you need  to grow and develop your business, whatever stage you're at. A buffet and refreshments will be served at the start of the evening with the opportunity to network with fellow professionals."
