event-href,organizer_link,organizer_link-href,full_description
https://www.eventbrite.com/e/an-evening-with-author-free-speech-warrior-jennifer-sey-tickets-655300791307?aff=ebdssbdestsearch,Frugal Muse Books Music and Video,https://www.eventbrite.com/o/frugal-muse-books-music-and-video-13794880916,F﻿or ticket information please call Frugal Muse Books at 630-427-1140.
https://www.eventbrite.com/e/awakening-in-nature-retreat-tickets-516289885947?aff=ebdssbdestsearch,Healing Gardens at Stone Hill Farm,https://www.eventbrite.com/o/healing-gardens-at-stone-hill-farm-3267443110,"GROUNDED • CENTERED • REFRESHED 
An experience that teaches the concept of using nature as a guide to rediscover what truly energizes you. Learn how to use nature as a tool to sustain yourself with the challenges of daily life. Optional opportunities journaling, drawing, poetry, time in nature, and small group sharing create a personal practice of mindful living accessible anytime, anywhere. Limit 10.
Deborah Marqui, LCSW and owner of Healing Gardens at Stone Hill Farm, will facilitate this retreat."
https://www.eventbrite.com/e/how-the-top-professionals-achieve-their-goals-without-burnout-using-tmrf-tickets-668770008097?aff=ebdssbdestsearch,Chad Earhart Coaching Company,https://www.eventbrite.com/o/chad-earhart-coaching-company-67872030603,"In this workshop, participants will learn to:Identify areas where you need to take control of your time management.Overcome procrastination and manage stress effectively.Develop strategies to process and retain critical information efficiently.Improve comprehension and focus for enhanced productivity.Adapt and act decisively when priorities shift.Utilize tools for problem-solving and decision-making.Organize and estimate your workload accurately.Boost performance and productivity in your professional endeavors.Manage interruptions and conflicts with greater ease.Achieve a balance between professional goals and personal time.Learn techniques for driving sustainable action in the long term. You will leave the workshop equipped with actionable strategies to optimize your workflow, overcome common productivity challenges, and create a balanced and fulfilling life.Who Should AttendYou must be someone who:is willing to invest in themselves and not so proud they cannot learn from othersis wanting to grow their dream/calling/business/practice with more focus and less work is committing themselves to achieve this outcome right nowOn the other hand, if you're someone who is:is not willing to see themselves as part of the problem and also part of the solution is not actively seeking support nowwill not see their own ''stuff'' and only blame circumstances for their lack of success... then this might not be a fit for your right now.Don't let time slip through your fingers – join us for this transformative workshop and unlock your potential to manage your time effectively, supercharge your productivity, and create the life you envision. Seize the opportunity to gain control over your schedule and register now to secure your spot!If you want a quick strategy session, just go to chadearhart.com/busyleader to set up a schedule or click here.Go on... it's totally free!You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress."
https://www.eventbrite.com/e/women-build-informational-lunch-july-29-2023-tickets-626495303317?aff=ebdssbdestsearch,Fox Valley Habitat for Humanity,https://www.eventbrite.com/o/fox-valley-habitat-for-humanity-64426872133,"The Women Build program brings together women from all walks of life to build stronger, safer neighborhoods. Women and children make up the majority of people populating Habitat neighborhoods, as they are the most likely to be affected by poor living conditions. Women Build recruits, educates, and encourages women to confront these challenges by advocating and building decent and affordable housing. This year we are taking our Women Build program to a different level! We are projecting to build four Women Build homes over the next four years in our Habitat Green Freedom subdivision. The homes will be funded and built by women volunteers and leaders in our community. Join us for lunch and networking with other like-minded women who feel empowered to help other women. Find out how to start your own Women Build Campaign for yourself, your company or women group. Together we can help other women become first time homeowners. Ticket purchase includes lunch, a Women Build shirt, and a raffle ticket for a wine basket!  (shirt given on day of event) 18+ to attendFor more information: Contact Barb Zegiel at: b.zegiel@foxvalleyhabitat.org"
https://www.eventbrite.com/e/how-the-top-professionals-achieve-their-goals-without-burnout-using-tmrf-tickets-668124718017?aff=ebdssbdestsearch,Chad Earhart Coaching Company,https://www.eventbrite.com/o/chad-earhart-coaching-company-67872030603,"In this workshop, participants will learn to:Identify areas where you need to take control of your time management.Overcome procrastination and manage stress effectively.Develop strategies to process and retain critical information efficiently.Improve comprehension and focus for enhanced productivity.Adapt and act decisively when priorities shift.Utilize tools for problem-solving and decision-making.Organize and estimate your workload accurately.Boost performance and productivity in your professional endeavors.Manage interruptions and conflicts with greater ease.Achieve a balance between professional goals and personal time.Learn techniques for driving sustainable action in the long term. You will leave the workshop equipped with actionable strategies to optimize your workflow, overcome common productivity challenges, and create a balanced and fulfilling life.Who Should AttendYou must be someone who:is willing to invest in themselves and not so proud they cannot learn from othersis wanting to grow their dream/calling/business/practice with more focus and less work is committing themselves to achieve this outcome right nowOn the other hand, if you're someone who is:is not willing to see themselves as part of the problem and also part of the solution is not actively seeking support nowwill not see their own ''stuff'' and only blame circumstances for their lack of success... then this might not be a fit for your right now.Don't let time slip through your fingers – join us for this transformative workshop and unlock your potential to manage your time effectively, supercharge your productivity, and create the life you envision. Seize the opportunity to gain control over your schedule and register now to secure your spot!If you want a quick strategy session, just go to chadearhart.com/busyleader to set up a schedule or click here.Go on... it's totally free!You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress."
https://www.eventbrite.com/e/the-mirror-image-project-tickets-673849220157?aff=ebdssbdestsearch,Justshootme Photography,https://www.eventbrite.com/o/justshootme-photography-68184724243,"“Our mission for The Mirror Image Project is to foster positive self-image in male youth and adults through mentorship and development programs. We strive to cultivate a safe and inclusive environment that empowers individuals to embrace their potential, build healthy relationships, achieve their goals, and make meaningful contributions to their communities. With our commitment to reflective self-exploration, we aim to inspire personal growth, resilience, and confidence in every young man and adult who joins our program.”"
https://www.eventbrite.com/e/green-living-expo-2023-tickets-657686186087?aff=ebdssbdestsearch,McHenry County College,https://www.eventbrite.com/o/mchenry-county-college-66702067793,"Green Living Expo 2023Northern Illinois premiere resource for green living is back for an in person event in 2023!November 4, 2023	10 a.m.-3 p.m.Register today for Northern IL's biggest sustainability event. The 15th annual Green Living Expo will be at MCC on November 4, 2023, from 10am-3pm.  We have sold out for the last few years (not including 2020!) so reserve your spot as soon as possibleAll registrations include one table and one chair. Pipe/drape and tablecloths are not included. Vendors may bring tablecloths/skirts and free-standing signs/banners. All registrants are listed on the MCC Sustainability Center website as they are processed and after the Expo for one year.  If you are interested, there are a limited numbers of business and nonprofit sponsorship opportunities available. Your sponsorship includes social media campaign with business/organization specific content: exclusive discounts to the MCC store; free ad in the 2024 Green Guide Recycling Directory; logo and contact information on the MCC website for the year following the Expo; and exclusive discounts to the MCC store.  The fee to register through our on line system is waived for the 2023 Expo. You may also request  your location to optimize exposure to our over 800 guests!Fee to register through our online system is waived for the 2023 Expo if registered before September 1, 2023Cost to register- Business registrations-$90- Nonprofit-$60Sponsorships*- Business Sponsor-$250- Nonprofit Sponsor-$125General Admission to event is FREE! For more information or any questions you may have about Expo, please call (815) 479-7765 or email sustainability@mchenry.edu.All applications are pending approval. Submitting an application does not guarantee your exhibit at the Expo.  You will be notified on or before September 13th.  Only one representative of each multi-level marketing company will be accepted."
https://www.eventbrite.com/e/stress-recovery-and-resiliency-tickets-672534457667?aff=ebdssbdestsearch,B3 Yoga and Wellness Center,https://www.eventbrite.com/o/b3-yoga-and-wellness-center-55579138523,"Get off the merry-go-round: Identifying, stopping and rebuilding from chronic stress
Do you...

– Count down for the day to be over

– Feel burnt out or worn down

– Have fatigue or slumps during the day

– Can’t recall the last time you experienced joy or happiness

– Experience pain

– Have depression, anxiety or mental fog

– Can’t fall asleep, stay asleep or go back to sleep

– Wake up unrefreshed

– Suspect hormonal imbalances (stress hormones will impair sex hormones including testosterone)

– Have a “sluggish” thyroid

– IBS or other GI Concerns

It’s time to start feeling good again and take control of your life. 
– Understand your symptoms of stress, overwork and burnout and how they are impacting the quality of your life

– Enhance the outcomes you can receive from talk therapy

– Connect the dots between your thoughts, emotions and body

– Identify the 4 Components of stress/recovery: perceptions, sleep/wake cycles, blood glucose and inflammation

– Describe how stress hormones impedes sex and thyroid hormone, including testosterone

– How to create health, joy and vitality"
https://www.eventbrite.com/e/group-meditation-reiki-energy-healing-circle-tickets-663060992277?aff=ebdssbdestsearch,IntuitLove,https://www.eventbrite.com/o/intuitlove-62917761793,"B﻿ring a blanket, yoga mat, or cushion.  Journals are also welcomed.  Wear comfortable clothes.  All levels are encouraged to attend.  J﻿ennifer combines over 20 years of energy healing into her meditation and reiki energy healing circles.  Brief explanations and encouragement are offered through out the evening.  Plenty of time is offered for questions, self reflection & discussion.  More can be found about Jennifer at www.intuitlove.com"
https://www.eventbrite.com/e/the-slightly-greener-method-detoxing-your-home-featuring-tonya-harris-tickets-667667681007?aff=ebdssbdestsearch,Family Chiropractic & Posture Center,https://www.eventbrite.com/o/family-chiropractic-amp-posture-center-41306615353,"Don't miss this exciting & informative author talk with Tonya Harris, MSHN, BCHN®, hosted by Family Chiropractic & Posture Center on July 13th at 6:00PM! Discover easy, fast, and cost-effective ways to detox your home.  Learn simple tips for embracing a greener lifestyle and creating DIY cleaners using pantry ingredients. Enjoy wine, snacks, Q&A, book signings, and exclusive offers. Join us to make your home healthier and toxin-free!Tonya Harris is an award-winning environmental toxin expert & founder of Slightly Greener, offering busy women simple tips to reduce toxins without turning their family’s lifestyle upside-down. As a childhood leukemia survivor and mother of three, Tonya helps parents learn how toxins in the home can affect their family’s health. In addition to Board certification and a Master's degree in holistic nutrition, she holds multiple certificates in the environmental health field.Tonya has been featured online in publications such as Reader’s Digest, MindBodyGreen, Insider, Architectural Digest, Good Housekeeping, Better Homes & Gardens, and Martha Stewart Living, and has appeared on TV shows across the country, such as Great Day Washington, Great Day Houston, CBS New York, CBS Los Angeles, KTLA Morning News, Good Day LA, and The Dr. Oz Show for her expertise in environmental toxins and green cleaning. W﻿IN A FREE BOOK: First 5 who register will receive a FREE copy of The Slightly Greener Method"
https://www.eventbrite.com/e/sustainability-soiree-tickets-620373121707?aff=ebdssbdestsearch,Sneaker Week PDX,https://www.eventbrite.com/o/sneaker-week-pdx-17724613828,"Wednesday 8/9 is SCIENCE DAY at #SWPDX23. On Science Day we will explore the science of psychology, physiology, and anatomy, that dictated the construction and development of the world's elite sneakers. From 1 of 1 shoes to DIY recipes, we are showcasing talented scientists and makers from around the world that help make the “impossible” possible.  The Sustainability Soiree is a celebration of science and sustainability within the footwear and greater athletic and outdoor apparel industry."
https://www.eventbrite.com/e/government-outlook-on-sustainability-policies-monthly-sustainability-group-tickets-546502532787?aff=ebdssbdestsearch,HAYVN Coworking,https://www.eventbrite.com/o/hayvn-coworking-20026119377,"About HAYVN's Sustainability and Social Impact Group: If you are interested in learning about Sustainability and exploring topics/trends to make a difference please join us. You'll hear from experts, have social impact in our community, connect with like-minded peers. This group brings like-minded people together to help our planet, and ourselves, build a more sustainable future.HYBRID EVENT: Monthly meetings are free, in-person at HAYVN or by joining virtually - you decided when you register. Please register only once. If you signed up to attend this event in person but later on decide to attend the event virtually, don't sign up again, just reply to the confirmation email and we'll send you the Zoom link. SIGN UP IS OPEN NOW. More information on speakers and event still to come.QUESTIONS? Contact questions@hayvn.comCAN'T MAKE THIS EVENT? Get on our email list for future event notifications.CURIOUS ABOUT HAYVN?  Book a tourWANT TO SEE MORE? View our full calendar of eventsLEARN MORE about HAYVN's Sustainability and Social Impact group."
https://www.eventbrite.co.uk/e/the-sustainability-show-manchester-tickets-523717391817?aff=ebdssbdestsearch,Frontier Events,https://www.eventbrite.co.uk/o/frontier-events-14731017319,"The Sustainability Show is the UK’s first large scale consumer show aimed at helping you tackle the Climate Crisis. It kicks off this year in Manchester - and it's FREE.H﻿ead down to Manchester Central for a weekend packed with sustainable ideas, brands and eco-pioneers - all in one place.We all want to help the planet but often get overwhelmed, and that's where The Sustainability Show steps in with the best brands, products, services, tips, hacks and more.S﻿upercharge your impact, more easily. Switch to the most sustainanble options, confidentially.S﻿hop guilt free with total ease, total trust and total delight.This packed, fun show helps you cut down the noise, understand the most eco-friendly things to do and inspires you to take action at home.What’s on...W﻿e're SO excited to welcome Hamza Yassin (cameraman and Strictly winner) to our main stage on Saturday 9 July for a keynote talk and a meet and greet session. Low waste chef and author, Max La Manna on Sunday 9 July, Max will be doing a talk, cooking demo and book signing.Your free ticket gets you entry to our exclusive live debate with Manchester Mayor Andy Burnham, Metro Mayor of Liverpool Steve Rotherham and the North West Youth Council about the future of renewables at 9.30am, Sat 8 July - come down early and have your say! We want you to come down and share your thoughts.P﻿lus the first 50 people through the doors on Sat 8 July for the debate get a free goodie bag worth £60.T﻿esla will be operating a test drive track to try out their latest EV cars - book your free slot via our Link in Bio on our Instagram.P﻿ick up expert tips and tricks at our panel talks on how to reduce the impact of your outfit, how to use your voice for environmental causes and how to eat good food that helps the planet. Here’s what you can find at the Sustainability Show at Manchester Central…Pick up realistic and actionable tips and tricks from our sustainable expertsBe inspired by and meet vegan chefs, sustainable authors and conservationistsGet up close and personal with the UK’s best eco-friendly brandsLearn how to be a savvy, circular consumerShop our exclusive secondhand fashion storeDrop in to our hands on workshops focusing on repair, upcycling, mending and makingJoin us for free daily mindfulness sessionsKids will love our drop in eco crafts and seed planting workshopsMeet other conscious people at our collaboration with People, Planet, Pint in a nearby pub from 6pm on Saturday 8 JulyAll of our tickets this year are FREE but they are limited. Grab your space today!U﻿nder 5s do not need a ticket. Assistance dogs only."
https://www.eventbrite.com/e/swami-mukundananda-enlightening-and-inspiring-discourses-tickets-672605540277?aff=ebdssbdestsearch,JKYog - is a non-profit charitable organization,https://www.eventbrite.com/o/jkyog-is-a-non-profit-charitable-organization-30727684602,
https://www.eventbrite.com/e/professional-women-boss-babes-she-eos-join-the-sexy-circle-chicago-tickets-493041258677?aff=ebdssbdestsearch,Food & Fitness Coach for Driven-Women,https://www.eventbrite.com/o/food-amp-fitness-coach-for-driven-women-30085401876,"After a year of doing what many have called ""the best kept secret,""  It's time to let you in on a TOTAL LIFE CHANGER.This is a 2-Hour Workshop designed to teach you how to get the body you've been wanting without...Killing yourself with Intense Cardio methods that aren't  Sustainable nor enjoyable.Restricting yourself from foods that make you happy & eating foods that you don't even like. Obsessing about the numbers on the scale & dreading looking at yourself without clothes on.  Losing sleep over looming health issues & procrastinating about  dealing with them. My Name is Ramell.I'm a Former Pro Basketball Player, and a current Certified Fitness and Nutrition Specialist. I have a passion for helping Professional Women because they are so Selfless, always giving themselves to their loved ones & colleagues, & sometimes they need to be reminded just how it feels to show up for themselves. It brings me great satisfaction to help women  reach their potential peak and unlock the person inside of you that is dying to come out and say hi. All It takes CONSISTENCY, SUSTAINABILITY, ACCOUNTABILITY AND RECOVERY. I know that it’s not easy, butI'm here to show you how get it done!The Best Investments you can make for your career and your family is to improve your Health & Happiness. Visit www.HardWorkIsSexy.com for more info"
https://www.eventbrite.com/e/holiday-financial-recovery-with-nlen-tickets-549295998117?aff=ebdssbdestsearch,NORTH LAWNDALE EMPLOYMENT NETWORK,https://www.eventbrite.com/o/north-lawndale-employment-network-19120791132,"P﻿repare for holiday spending and financial recovery after the holidays with NLEN's Financial Opportunity Center and Wintrust Bank!J﻿oin our free workshop Wednesday December 13th, from 11AM to 12:30 PM at 1111 S. Homan Ave or via ZOOME﻿mail  FOC@nlen.org with any questions!"
https://www.eventbrite.com/e/how-the-top-professionals-achieve-their-goals-without-burnout-using-tmrf-tickets-668126192427?aff=ebdssbdestsearch,Chad Earhart Coaching Company,https://www.eventbrite.com/o/chad-earhart-coaching-company-67872030603,"In this workshop, participants will:Identify areas where you need to take control of your time management.Overcome procrastination and manage stress effectively.Develop strategies to process and retain critical information efficiently.Improve comprehension and focus for enhanced productivity.Adapt and act decisively when priorities shift.Utilize tools for problem-solving and decision-making.Organize and estimate your workload accurately.Boost performance and productivity in your professional endeavors.Manage interruptions and conflicts with greater ease.Achieve a balance between professional goals and personal time.Learn techniques for driving sustainable action in the long term. You will leave the workshop equipped with actionable strategies to optimize your workflow, overcome common productivity challenges, and create a balanced and fulfilling life.Who Should AttendYou must be someone who:is willing to invest in themselves and not so proud they cannot learn from othersis wanting to grow their dream/calling/business/practice with more focus and less work is committing themselves to achieve this outcome right nowOn the other hand, if you're someone who is:is not willing to see themselves as part of the problem and also part of the solution is not actively seeking support nowwill not see their own ''stuff'' and only blame circumstances for their lack of success... then this might not be a fit for your right now.Don't let time slip through your fingers – join us for this transformative workshop and unlock your potential to manage your time effectively, supercharge your productivity, and create the life you envision. Seize the opportunity to gain control over your schedule and register now to secure your spot!If you want a quick strategy session, just go to chadearhart.com/busyleader to set up a schedule or click here.Go on... it's totally free!You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress."
https://www.eventbrite.com/e/program-coordinating-committee-tickets-638691763257?aff=ebdssbdestsearch,Gary Housing Authority,https://www.eventbrite.com/o/gary-housing-authority-65300414423,The Gary Housing Authority (GHA) is currently recruiting community partners to participate in its Family Self Sufficiency (FSS) Program Coordinating Committee (PCC). This committee will assist the GHA in securing commitments of public and private resources available in the community for families to achieve economic independence and reduce the dependency on welfare assistance and rental subsidies. As well as partnering for any future FSS events.
https://www.eventbrite.com/e/18th-annual-golf-outing-tickets-615036559907?aff=ebdssbdestsearch,Disabled Patriot Fund,https://www.eventbrite.com/o/disabled-patriot-fund-42635674093,"T﻿he Disabled Patriot Fund is a volunteer organization whose mission is:Providing assistance for local U.S. veterans and their families adversely affected by their military serviceW﻿e depend on these fundraising event to support our mission.  This year's outing promises to have exciting speciaty holes, 50/50 raffles with lunch and dinner are included. Save 10% when you purchase a foursome. P﻿lease condiser a sponsorship. Hole Sponsors start at $100 for a 12"" x 18"" yard sign on a tee box. Go to www.disabledpatriotfund.org for information..﻿.. and thank you for your support."
