event-href,organizer_link,organizer_link-href,full_description
https://www.eventbrite.com/e/womens-wellness-walk-talk-tickets-638022511507?aff=ebdssbdestsearch,Rachel Boehm,https://www.eventbrite.com/o/rachel-boehm-17902024067,"What if you could stop wasting time and money on hacks and fads and knew exactly what worked for you?What if you had the time, energy, and consistency to do what you want to do when you want to do it?There is SO much health/wellness BS online that it can feel overwhelming. And you start to doubt yourself because nothing seems to work (at least long-term), so you start beating yourself up, and you don't even have the time or energy anymore to figure out what to do next. BUT you know you want to do something. You NEED to do something. Because life is too damn short to just be ""good but busy"" and feel like you don't have time for yourself.So let's change that. Join nationally board-certified health and wellness coach Rachel Boehm for a free, casual stroll Mondays 6-6:30pm and get:communityaccountabiltyscience-based, people-proven tips to boost your energy and confidence. Terms and Conditions (liablity, release, and waiver):By participating, you are agreeing to the following:1) The event is educational and informational in nature and is provided only as general information and is not meant to establish a provider-client relationship or offer medical or therapeutic advice, opinion, diagnosis, treatment or to establish a standard of care.2) The information provided should not be used for diagnosing or treating a physical or mental health problem or disease. The information contained is not comprehensive and does not include all the potential information regarding the subject matter, but is merely intended to serve as one resource for general and educational purposes.3) I am participating voluntarily. I am in good health and suffer from no physical or mental condition that would make me susceptible to injury or disability while participating in the tour4) I understand there are risks to walking in public. I understand that the walk is taking place in a public venue under conditions largely beyond control of Rachel Boehm Coaching & Consulting LLC leaders and the Company. Potential risks may include but are not limited to: uneven walking surfaces, raised path edges, wet or slippery ground, steps, curbs, low lighting, narrow walkways, traffic movement, diversions due to construction or exposure to weather conditions.5)  I assume all risks involved in participation in a walking tour provided by Rachel Boehm Coaching & Consulting LLC. I accept personal responsibility for any liability, injury, loss, or damage in any way connected with my participation in a Rachel Boehm Coaching & Consulting LLC walking event.6) I release, waive, discharge and covenant not to sue Rachel Boehm Coaching & Consulting LLC its principals, affiliated entities, parent companies, subsidiaries, present and former employees, owners, officers, members, managers, partners, contractors, insurers, shareholders, and directors (collectively “Released Entities”) from any and all claims, actions, damages, liabilities, losses, costs, and expenses for death, injury, loss or damage of property, in any way arising out of my participation in a Rachel Boehm Coaching & Consulting LLC walking event, including, without limitation, any and all claims resulting from the negligence of the Released Entities.7) I indemnify and hold harmless the Released Entities from any loss, liability, damage or cost that they may incur for losses and damages which may be brought against me or against any of them by anyone claiming to be injured (including death) or whose property is damaged as a result of my actions arising from or during a Rachel Boehm Coaching & Consulting LLC walking event.If any portion of this Waiver is held to be invalid it is agreed that the balance of the Agreement will remain valid and enforceable.8) I agree to grant Rachel Boehm Coaching & Consulting LLC a royalty-free license to use my photographic, video, or digital likeness, in whole or in part, taken during a tour, solely for promotional, educational, and/or Rachel Boehm Coaching & Consulting LLC purposes.9) I authorize Rachel Boehm Coaching & Consulting LLC to provide me with customary medical assistance, transportation, and emergency medical services as the result of injury or health condition. This consent does not impose a duty upon Rachel Boehm Coaching & Consulting LLC to provide such assistance, transportation, or services. I have the right to refuse medical assistance and understand Rachel Boehm Coaching & Consulting LLC will provide assistance if I am incapacitated."
https://www.eventbrite.com/e/lean-start-simple-solutions-for-a-healthier-family-tickets-667873326097?aff=ebdssbdestsearch,Urban Life Center,https://www.eventbrite.com/o/urban-life-center-42544893043,"Parents want the best for their children and family, especially when it comes to their learning, behavior, weight, or overall health. Join this 6-class series to discover sustainable solutions that can help families develop a lifetime of health by focusing on the four pillars of health: Lifestyle, Exercise, Attitude, and Nutrition (L.E.A.N.). This program includes handouts, recipes, and ideas for activities that the whole family will love! You will learn:- Simple methods for choosing healthier foods and controlling portion size- The role breakfast plays in learning and development- Easy ways to add more veggies and fruits to your meals- The difference between healthy and unhealthy fats- How to make play and movement part of your family’s routine- The power of protein- Why our body needs water vs. other beverages- And more!Also included: digital book w/class content & additional resourcesLeader: Chrissy Carmody is a Certified Health Coach with a Master’s Degree in Public Health, and has earned her Plant Based Nutrition Certificate through the T Colin Campbell Center for Nutrition Studies. She is passionate about helping people to identify and use their own unique motivations, skills, and strengths to build healthy habits, make small but lasting changes, and enjoy a better quality of life. She believes that to achieve real health and wellness, the whole person must be addressed - mind, body, and spirit. She has been plant-based for more than 7 years, and loves to share the ins and outs of her plant-based journey with others!"
https://www.eventbrite.com/e/climate-change-book-club-ducks-by-kate-beaton-tickets-631717081797?aff=ebdssbdestsearch,Greedy Reads,https://www.eventbrite.com/o/greedy-reads-26660231349,"A new book club about the environment and climate crisis! We will read a mix of non-fiction, novels, essays, speculative fiction, sci-fi and graphic novels that provide a diverse lens on the people, places, and spaces that are affected by our changing climate. This book club is hosted by Jess Schreibstein. Jess just finished a graduate degree in Sustainability from Harvard at the end of 2022 and served as Communications Lead of our local Sunrise Movement chapter during the 2020 election cycle. She has been hosting this book club virtually since 2020 and is excited to bring an in-person version to her favorite local bookstore!The October book is Ducks by Kate Beaton.About DUCKS:Before there was Kate Beaton, New York Times bestselling cartoonist of Hark! A Vagrant, there was Katie Beaton of the Cape Breton Beaton, specifically Mabou, a tight-knit seaside community where the lobster is as abundant as beaches, fiddles, and Gaelic folk songs. With the singular goal of paying off her student loans, Katie heads out west to take advantage of Alberta’s oil rush—part of the long tradition of East Coasters who seek gainful employment elsewhere when they can’t find it in the homeland they love so much. Katie encounters the harsh reality of life in the oil sands, where trauma is an everyday occurrence yet is never discussed.Beaton’s natural cartooning prowess is on full display as she draws colossal machinery and mammoth vehicles set against a sublime Albertan backdrop of wildlife, northern lights, and boreal forest. Her first full length graphic narrative, Ducks: Two Years in the Oil Sands is an untold story of Canada: a country that prides itself on its egalitarian ethos and natural beauty while simultaneously exploiting both the riches of its land and the humanity of its people.Ducks is available for purchase at greedyreads.com!"
https://www.eventbrite.com/e/craftivist-circle-craftivist-year-end-celebration-tickets-646424271397?aff=ebdssbdestsearch,Smithsonian's Anacostia Community Museum,https://www.eventbrite.com/o/smithsonians-anacostia-community-museum-34014018025,"Crafty hands and like minds come together to create change. Learn about historic conditions that have led our current society while crocheting and knitting. Topics change monthly and include mental health, food access, environmental justice, restorative justice and others. 2-3 p.m.: Beginner's Crochet Lessons and Current Project Support3-4 p.m.: Themed Community Discussion While Crafting"
https://www.eventbrite.com/e/book-launch-and-happy-hour-for-irena-stein-of-alma-cocina-latina-arepa-tickets-643951445107?aff=ebdssbdestsearch,The Ivy Bookshop,https://www.eventbrite.com/o/the-ivy-bookshop-29861282949,"Join us in celebrating Arepa: Classic & Contemporary Recipes for Venezuela’s Daily Bread  (Ryland Peters & Small, July 18, $30) by Baltimore restaurateur Irena Stein! AREPA fills the gap in the literature on the arepa, the enduring symbol of Venezuelan food and culture.A﻿t this event, we'll hear from Stein about the making of the book, enjoy drinks from a pop-up bar from Bird in Hand, and mingle with one another to give the cookbook a warm welcome to Baltimore and to the world!An immigrant from Venezuela who came to the US on a Fulbright Scholarship to Stanford University, Irena Stein fulfilled her dream of opening a restaurant when she founded Alma Cocina Latina in Baltimore in 2015 to great acclaim. Her cookbook Arepa: Classic & Contemporary Recipes for Venezuela’s Daily Bread  (Ryland Peters & Small, July 18, $30) fills the gap in the literature on the arepa, the enduring symbol of Venezuelan food and culture. A celebration of these versatile stuffed cornmeal patties, it presents over 50 recipes for traditional and globally inspired variations and offers unique insights into Venezuelan culture. As millions of Venezuelans have emigrated over the past 10-15 years, they have shared their daily bread within their new communities. Arepa encourages readers to create and share Venezuela’s delicious national treasure with friends and family in their own homes.C﻿lick here to order AREPA!Irena Stein is a photographer, restaurateur, immigrant, sustainability advocate, and humanitarian. Irena came to the United States from Venezuela on a Fulbright Scholarship to Stanford University where she graduated with a Master’s in Cultural Anthropology. Since then, she has merged her passion for art, food, community, and environmentalism into a seamless blend in a city that craved it—Baltimore. Irena was the first to bring contemporary and highly imaginative Venezuelan cuisine to the United States at her restaurant Alma Cocina Latina. Alma continues to lead the Baltimore food scene with innovative and transformative ideas, not only with their cuisine, but in shaping how we view food in our society. Irena lives in Baltimore, Maryland with her husband and continues to build meaningful cultural connections in the Baltimore area and beyond. She is the author of cookbook Arepa: Classic & Contemporary Recipes for Venezuela’s Daily Bread (Ryland Peters & Small, July 2023)."
https://www.eventbrite.com/e/2023-summers-in-the-7th-block-party-tickets-638819786177?aff=ebdssbdestsearch,Infinite Legacy,https://www.eventbrite.com/o/infinite-legacy-5295894567,"Infinite Legacy, the organization that saves lives through organ, eye and tissue donation in Maryland, D.C. and Northern Virginia and Councilman James Torrence of the 7th District of Baltimore City, invite parents, children and members of the community to the 6th  annual Summers in the 7th Block Party on Saturday, August  12, 2023 from 11 a.m.- 3 p.m. at Mondawmin Mall in Baltimore. As part of The Decision Project, an initiative focused on empowering individuals to make an educated and inspired decision about organ, eye and tissue donation, this event is free and open to the public."
https://www.eventbrite.com/e/climate-change-book-club-a-darker-wilderness-edited-by-erin-sharkey-tickets-631711996587?aff=ebdssbdestsearch,Greedy Reads,https://www.eventbrite.com/o/greedy-reads-26660231349,"A new book club about the environment and climate crisis! We will read a mix of non-fiction, novels, essays, speculative fiction, sci-fi and graphic novels that provide a diverse lens on the people, places, and spaces that are affected by our changing climate. This book club is hosted by Jess Schreibstein. Jess just finished a graduate degree in Sustainability from Harvard at the end of 2022 and served as Communications Lead of our local Sunrise Movement chapter during the 2020 election cycle. She has been hosting this book club virtually since 2020 and is excited to bring an in-person version to her favorite local bookstore!The August book is A Darker Wilderness edited by Erin Sharkey. About A DARKER WILDERNESS:A vibrant collection of personal and lyric essays in conversation with archival objects of Black history and memory.What are the politics of nature? Who owns it, where is it, what role does it play in our lives? Does it need to be tamed? Are we ourselves natural? In A Darker Wilderness, a constellation of luminary writers reflect on the significance of nature in their lived experience and on the role of nature in the lives of Black folks in the United States. Each of these essays engages with a single archival object, whether directly or obliquely, exploring stories spanning hundreds of years and thousands of miles, traveling from roots to space and finding rich Blackness everywhere.Erin Sharkey considers Benjamin Banneker’s 1795 almanac, as she follows the passing of seasons in an urban garden in Buffalo. Naima Penniman reflects on a statue of Haitian revolutionary François Makandal, within her own pursuit of environmental justice. Ama Codjoe meditates on rain, hair, protest, and freedom via a photo of a young woman during a civil rights demonstration in Alabama. And so on—with wide-ranging contributions from Carolyn Finney, Ronald Greer II, Alexis Pauline Gumbs, Sean Hill, Michael Kleber-Diggs, Glynn Pogue, Katie Robinson, and Lauret Savoy—unearthing evidence of the ways Black people’s relationship to the natural world has persevered through colonialism, slavery, state-sponsored violence, and structurally racist policies like Jim Crow and redlining.A scrapbook, a family chest, a quilt—and an astounding work of historical engagement and literary accomplishment—A Darker Wilderness is a collection brimming with abundance and insight.A Darker Wilderness is available for purchase at greedyreads.com!"
https://www.eventbrite.com/e/my-pain-has-purpose-2023-women-empowerment-conference-tickets-656329076937?aff=ebdssbdestsearch,My Pain Has Purpose organization,https://www.eventbrite.com/o/my-pain-has-purpose-organization-54134103593,"Our mission in this empowerment is to identify the purpose of our pain and to create a safe place for each woman to feel free to connect with God and be Healed, Delivered, and restored. The scripture for this conference is “And we know that all things work together for good to them that love God, to them who are the called according to his purpose.”Romans‬ ‭8:28‬ ‭KJV‬‬. Please feel free to let me know if you have any additional questions."
https://www.eventbrite.com/e/government-outlook-on-sustainability-policies-monthly-sustainability-group-tickets-546502532787?aff=ebdssbdestsearch,HAYVN Coworking,https://www.eventbrite.com/o/hayvn-coworking-20026119377,"About HAYVN's Sustainability and Social Impact Group: If you are interested in learning about Sustainability and exploring topics/trends to make a difference please join us. You'll hear from experts, have social impact in our community, connect with like-minded peers. This group brings like-minded people together to help our planet, and ourselves, build a more sustainable future.HYBRID EVENT: Monthly meetings are free, in-person at HAYVN or by joining virtually - you decided when you register. Please register only once. If you signed up to attend this event in person but later on decide to attend the event virtually, don't sign up again, just reply to the confirmation email and we'll send you the Zoom link. SIGN UP IS OPEN NOW. More information on speakers and event still to come.QUESTIONS? Contact questions@hayvn.comCAN'T MAKE THIS EVENT? Get on our email list for future event notifications.CURIOUS ABOUT HAYVN?  Book a tourWANT TO SEE MORE? View our full calendar of eventsLEARN MORE about HAYVN's Sustainability and Social Impact group."
https://www.eventbrite.at/e/kick-start-business-sustainability-with-celemi-sustainabilitytm-demo-tickets-665127212397?aff=ebdssbdestsearch,make SHIFT happen,https://www.eventbrite.at/o/make-shift-happen-62677048513,"Join us for a 60-minute webinar to experience how make SHIFT happen is helping businesses tackle today's sustainability challenges with a fun, interactive, gamified approach that provokes thought, conversation and action.We'll demonstrate how a world-class simulation can bring the thorny topic of sustainability to life and get people across your business engaged and involved.We look forward to meeting you there."
https://www.eventbrite.co.uk/e/the-sustainability-show-manchester-tickets-523717391817?aff=ebdssbdestsearch,Frontier Events,https://www.eventbrite.co.uk/o/frontier-events-14731017319,"The Sustainability Show is the UK’s first large scale consumer show aimed at helping you tackle the Climate Crisis. It kicks off this year in Manchester - and it's FREE.H﻿ead down to Manchester Central for a weekend packed with sustainable ideas, brands and eco-pioneers - all in one place.We all want to help the planet but often get overwhelmed, and that's where The Sustainability Show steps in with the best brands, products, services, tips, hacks and more.S﻿upercharge your impact, more easily. Switch to the most sustainanble options, confidentially.S﻿hop guilt free with total ease, total trust and total delight.This packed, fun show helps you cut down the noise, understand the most eco-friendly things to do and inspires you to take action at home.What’s on...W﻿e're SO excited to welcome Hamza Yassin (cameraman and Strictly winner) to our main stage on Saturday 9 July for a keynote talk and a meet and greet session. Low waste chef and author, Max La Manna on Sunday 9 July, Max will be doing a talk, cooking demo and book signing.Your free ticket gets you entry to our exclusive live debate with Manchester Mayor Andy Burnham, Metro Mayor of Liverpool Steve Rotherham and the North West Youth Council about the future of renewables at 9.30am, Sat 8 July - come down early and have your say! We want you to come down and share your thoughts.P﻿lus the first 50 people through the doors on Sat 8 July for the debate get a free goodie bag worth £60.T﻿esla will be operating a test drive track to try out their latest EV cars - book your free slot via our Link in Bio on our Instagram.P﻿ick up expert tips and tricks at our panel talks on how to reduce the impact of your outfit, how to use your voice for environmental causes and how to eat good food that helps the planet. Here’s what you can find at the Sustainability Show at Manchester Central…Pick up realistic and actionable tips and tricks from our sustainable expertsBe inspired by and meet vegan chefs, sustainable authors and conservationistsGet up close and personal with the UK’s best eco-friendly brandsLearn how to be a savvy, circular consumerShop our exclusive secondhand fashion storeDrop in to our hands on workshops focusing on repair, upcycling, mending and makingJoin us for free daily mindfulness sessionsKids will love our drop in eco crafts and seed planting workshopsMeet other conscious people at our collaboration with People, Planet, Pint in a nearby pub from 6pm on Saturday 8 JulyAll of our tickets this year are FREE but they are limited. Grab your space today!U﻿nder 5s do not need a ticket. Assistance dogs only."
