event-href,organizer_link-href,full_description
https://www.eventbrite.com/e/the-hairstylist-hutle-express-color-walnut-creek-ca-080923-tickets-616500318047?aff=ebdssbdestsearch,https://www.eventbrite.com/o/the-network-salon-gina-bianca-education-30942637815,"IMPORTANT: Please note that this class is scheduled on a weekday. We understand that this may require you to adjust your schedule, but we believe it's worth it. Gina Bianca is thrilled to offer education beyond the typical weekend format, so that stylists can spend more quality time with their families on their days off. Thank you for your understanding and we look forward to seeing you at the class.Class Description:Introducing ""The Hairstylist Hustle"" - a unique class designed to help hairstylists become faster behind the chair, grow their business, and cultivate a strong vision for their career. Led by renowned stylist and educator Gina Bianca (@iamginabianca), this one-of-a-kind experience is 80% business, mindset, marketing, and strategy, and 20% hair. Whether you're a new or seasoned stylist, salon owner, educator, assistant, or beauty school student, this class is perfect for anyone looking to make the most of their cosmetology license.This isn't your typical hair class. Instead, ""The Hairstylist Hustle"" is built to develop grit and serve ambitious hairstylists who want to maintain their passion and energy behind the chair. By attending this class, you'll learn how to make more money as a stylist and discover all the opportunities and strategies to maximize your time and elevate your life and business. Salon owners are encouraged to bring their entire team to the class, regardless of their business model, to see massive growth in their salon. Gina will be teaching this class in three different ways, depending on the location, but the business segment will remain consistent. By purchasing a ticket to ""The Hairstylist Hustle,"" you agree to the terms and conditions set forth by the organizers.In today's uncertain economic climate, fear around losing clients and the impact on your business can be overwhelming. But with Gina's education and guidance, you'll learn to cultivate a resilient mindset that will help you serve your clients at the highest level, even during difficult times. You'll also build lifetime loyalty and rock-solid client relationships that will keep your business thriving. Don't miss out on this opportunity to take your hairstyling career to the next level - sign up for ""The Hairstylist Hustle"" today!What You’ll LearnThis course is designed to provide you with a comprehensive education on the latest hairstyling techniques and business strategies. Here's what you'll learn:Hair:You'll learn Gina's new ""BIG BANK"" express foil placement technique, which focuses on delivering fast and efficient results for clients. You'll also learn about express block color placement and offering options for clients on a tight budget. You'll discover how to avoid over-foiling and root melting, as well as seamless blending techniques for foiliyage. You'll also learn how to triple your retail sales, integrate express services into your business, and upgrade your retouches to higher ticket prices. Hands on is available in Palm Harbor, Florida and Plantsville, CT.Business:In this section, you'll learn about the five key performance indicators for stylists, building, managing, and growing your clientele, setting clear, fair policies to protect your business, and the four main focuses of salon ownership. You'll also discover the ten revenue opportunities for educators, ways to eliminate no-shows and last-minute cancellations, reverse engineering your pricing, communicating a price increase, and getting your clients addicted to you. You'll learn how to work with your client's budget and time constraints, how to have clear, quick, and effective consultations, Gina's $25k/year upselling menu, and strategies to improve your work-life balance. Additionally, you'll learn how to market your services through existing guests and referrals, as well as social media strategies.Life Coaching Mega-Strategies:In this section, you'll learn how to cultivate a positive outlook, integrate abundance into your being, change your mindset to favor the outcomes you're seeking, develop patience, and learn to trust the process. You'll also learn how to let go and embrace change.Investing in ""The Hairstylist Hustle"" will be the best decision you can make for your career in 2023. You'll gain cutting-edge hairstyling techniques, essential business strategies, and life coaching strategies to help you thrive in your career. Don't miss out on this opportunity to take your hairstyling career to the next level!Other Details:We want to make sure you get the most out of ""The Hairstylist Hustle"" course, which is why we're excited to offer some extra benefits and details for our students:- Mastermind Members receive 20% off their ticket. Simply log in to access your code or check your email for more information.- Need coaching and support after class? Get 50% off The Network Mastermind Platinum at check out and gain access after class! Follow this link for more information: [insert link here].- As a student, you'll receive the FULL curriculum workbook, packed with resources, links to more education, discount codes, bonuses, and more to enhance your learning experience.- All you need to bring to class is yourself and an open mind!- IMPORTANT: If you have dietary restrictions, please take care of yourself and make sure you have everything you need to stay focused and have a great learning experience throughout the day.- Refund Policy: Tickets are non-refundable, but fully transferrable to another student.- In the event of a cancellation, you will be issued a full refund to your original payment method.- Group Rates: Group rates are available for 6 or more students. Email hello@thenetworksalon.com for the code.Be sure to follow us on social media for updates and more information: @iamginabianca @thenetworkmastermind. We can't wait to see you in class!Gina's Classes Leave a Lasting Impression: Hear From Her Students""I would come to every class with her if I could. Absolutely worth the investment.""“Class was incredible. Gina is warm and inviting without coming off as fake or condescending. She actually cares about the individuals attending her class. She is so excited to teach you the knowledge she knows and it shows.”""I would recommend her classes to every person in our industry. New and long time. 10/10 would take any class by you again and again.""“Immediately upon meeting her, there was a great sense that she cared and is a genuine, upfront, real person. She treats everyone there as we are all equals, and she wants to share to help make your life better. Best educational class I have seen in a long time.”""I have a new outlook walking back into my business this week and can't wait to see how the things she taught us help form my business and the stylists' businesses that joined me for her demo class! This was one of my favorite classes I've done in my career.""“The class was just as I imagined and so much more. She packs a punch and doesn't hold back when it comes to education. I walked out of class and felt so confident in the techniques + business information she taught us.”""Gina is amazing! She gives her all in teaching her classes. She’s incredibly educated not only with hair but business, which I had been looking for. She’s very nice and down to earth. I love Gina! She’s one of a kind.""“Gina is amazing! She gives her all in teaching her classes. She’s incredibly educated not only with hair but business, which I had been looking for. She’s very nice and down to earth. I love Gina! She’s one of a kind.”""Gina's class was informative, hilarious, and left me inspired and ready to face new challenges. I would highly recommend attending her Masterclass for information not only on how to do some awesome applications but also to grow your business and become a better business owner.""“Gina's class was informative, hilarious, and left me inspired and ready to face new challenges. I would highly recommend attending her Masterclass for information not only on how to do some awesome applications but also to grow your business and become a better business owner.”Bio:Gina Sicard (@iamginabianca) is an experienced and passionate member of the beauty industry. With over 14 years of experience, she has been sharing her knowledge as an educator for over 7 years, beginning with one-on-one training for her own assistants. Through hard work and dedication, she has built a successful 30-chair salon at The Network and has also gained a global following as an independent educator. Additionally, she holds the position of Global Director of Hair Color for Rusk Professional. Despite her accomplishments, Gina remains grounded and committed to helping others succeed. In addition to salon ownership and traveling as an educator, she shares her candid and humorous approach to education and empowerment through her podcast and Private Mastermind Group, offering guidance to anyone seeking to grow in the beauty industry and beyond."
https://www.eventbrite.com/e/alligator-lizards-in-the-air-integration-through-creative-expression-tickets-664937023537?aff=ebdssbdestsearch,https://www.eventbrite.com/o/the-berkeley-alembic-foundation-44559759063,"Creative expression is a way to integrate phenomenon and visions experienced in altered states of consciousness, whether they be meditative or entheogenic in nature. From the very first forms of mark-making to the caves of Lascaux to the works of Pablo Amaringo and Alex Grey, humanity has sought to understand our internal landscapes through visual expression. Alligator Lizards in the Air: Healing and Integration through Creative Expression, is a once a month chance to bring these experiences to life through two dimensional mark making.Art mediums from paint to colored pencils, crayons to markers, will be available for everyone to use along with paper and canvas. Krisztina Lazar will be your visionary guide in creativity and will help you realize your experience before your eyes. No art background needed for this class. All you need is an open mind and a willingness to explore. Krisztina Lazar is a visionary artist primarily working in oil paint, watercolor and drawing. She is a Mische Technique lineage holder, a mixture of oil and egg tempera painting invented during the Dutch Renaissance and revolutionized by modern master, Ernst Fuchs. This technique creates an opalescent under painting that the colors are then glazed over, rendering each painting out of light rather than shadow, bringing the images to life with fractal clarity. Utilizing this transformative style that she learned from visionary pioneer, Brigid Marlin, her current body of work explores painting a hybrid of Mische and Alla Prima to render hyperealistic sacred art. With these two techniques combined, Krisztina creates images of Pop Shamanism, portals and visions that speak to today’s cultural climate of the occult, magic, fantasy, psychedelics, meditation, pop, nostalgia, and the environment movement. Originally from Cleveland, OH, she completed her BFA at Carnegie Mellon University in 2004 and her MFA graduate degree in 2011 at the San Francisco Art Institute New Genres department.  Her paintings have been exhibited in group and solo shows throughout the United States and Europe, most notably at the H.R. Geiger museum in Gruyere, Switzerland. She teaches her unique styles of painting to many students in group and private settings. Her work has been featured in multiple articles, galleries and book publications.  She currently lives and works in Northern California."
https://www.eventbrite.com/e/6th-annual-stanford-maternal-and-child-health-research-institute-symposium-tickets-657047947097?aff=ebdssbdestsearch,https://www.eventbrite.com/o/stanford-mchri-15901553112,"Stanford Maternal & Child Health Research Institute SymposiumThis annual research symposium will bring together faculty, trainees, students, and postdocs to explore the latest developments and innovations in maternal and child health research. This year's Symposium will feature important discussions about climate induced change in maternal and child health, as well as an exploration of omics and data-rich research journeys.Join us at this in-person event on October 19 from 7:45am-3:40pm PST!As in previous years, the symposium will also feature abstracts and a poster hall from across the Stanford research community, a focused scientific session highlighting omics, and the researchers and scientists who are making an impact in the maternal and child health community. This event is free and open to all.For your information, a livestream of this year's event will not be provided. Instead, the sessions from this year's event will be posted on the MCHRI Symposium event website shortly after the event.Visit the symposium website.Hear from leading experts in climate induced health changes and learn how researchers are responding to this changing landscape:A keynote panel will feature:A﻿aron Bernstein, MD, MPHn, Incoming Director, National Center for Environmental Health at the CDC, Assistant Professor at Harvard Medical School, Pediatrician at Boston Children's HospitalThomas Luben, MSPH, PhD, Senior Epidemiologist at the Center for Public Health and Environmental Assessment, US Environmental Protection Agency (EPA)E﻿ran Bendavid, MD, MS, Associate Professor of Medicine (Primary Care and Population Health), Senior Fellow at the Woods Institute for the Environment and Stanford UniversityThey each will lend their expertise during panel discussions on how the changing global landscape effects mothers and adolescents. Join us in-person as we hear from leading experts on maternal and child health topics, including:Is PEDSnet right for you? Navigating the data-rich research journey at Stanford﻿O﻿mics and Maternal and Child Health﻿Groundbreaking Research from Rising Scientists (Early Career Investigators and Trainees)Learn more about speakers. Attend the poster session Oct. 19Posters from the maternal child research community will be featured and live moderation will be available during the Symposium on October 19! Register now to learn more about the latest research in maternal and child health from rising scientists.Visit the symposium website.************************************************************************For questions about the event, contact Neta Miller at netamiller@stanford.edu."
https://www.eventbrite.com/e/svbc-volunteer-for-free-bike-repair-and-safety-check-at-the-library-tickets-660905053807?aff=ebdssbdestsearch,https://www.eventbrite.com/o/silicon-valley-bicycle-coalition-volunteering-17135810858,"How it works: We're partnering with the Sunnyvale Public Library on their bike repair clinic for April. We'll be providing volunteer mechanics, ABC Quick Check training, and an info table to help connect folks to useful bicycling resources.We're scheduled to be on-site from 10:30 to 12:30, with a professional mechanic who works with the library on these events joining us part-way through. Expect to stick around until 1:00 or a little later to wrap up, answer some last questions and finish what we've started.V﻿olunteer Roles:Volunteer Bike Mechanics: Help us fix more bikes! Quickly diagnose bikes for clients who are waiting, do safety checks, repair bikes and teach their owners what to look for next time. We encourage you to talk to clients about what you are fixing and how as well as about the benefits of becoming an SVBC member -- SVBC is key for making biking safer, improving health, and solving climate change. All levels of experience are welcome. If you have your own tools, bike stand, and/or canopy, please bring them!  General Volunteers: Check folks in, keep an eye on progress, and tell them about some of the bike resources and advocacy opportunities in the area.  Help connect them to resources that will be useful for them and tell them about SVBC and Bike Sunnyvale, and the work we do (and they can be part of!) making biking safer, improving health, and fighting climate change.A﻿BC Quick Check trainer: Make sure everyone who's leaving knows how to check their bike over for safety before they go for a ride, and observe the check to catch anything our mechanics might have missed."
https://www.eventbrite.com/e/flood-futures-a-suisun-city-flood-walk-tickets-652343114817?aff=ebdssbdestsearch,https://www.eventbrite.com/o/greenbelt-alliance-5291137499,"G﻿reenbelt Alliance is celebrating 65 years of adventures.Sustainable Solano and Greenbelt Alliance will lead this interactive waterfront tour to  learn about the impacts of flooding, sea level rise, and stormwater management in Suisun City and the Bay Area.We will begin near the water behind the Suisun City Civic Center and walk for approximately two miles, while we discuss climate change impacts as well as potential adaptation measures to mitigate harm to the community and landscape. We will also see how the slough interacts with urban areas and learn about the surrounding ecology. Suisun City is a Greenbelt Alliance Resilience Hotspot. The Bay Area Resilience Hotspots initiative is a blueprint for where we must protect communities that stand to lose the most in the face of climate change in ways that co-benefit habitats, open spaces, biodiversity, recreation, and more. Stay tuned for the digital map release on June 26th. Learn about Suisun City and our Bay Area Resilience Hotspots initiative at greenbelt.org/hotspots. Learn more about Sustainable Solano at sustainablesolano.org.P﻿hoto of the Suisun Marsh by Karl NielsonTOTAL DISTANCEThis is an easy,  mostly level walk of 2-3 miles round trip. LEADERSSadie Wilson (Greenbelt Alliance), Nate Huntington, (Greenbelt Alliance), Alex  Lunine (Sustainable Solano)WEATHER POLICY Outing goes rain or shine.COSTFree; RSVP required.WHERE TO MEETOur meeting location is the water behind the Suisun City Civic Center.  Parking is available on the south side of the Civic Center with charging for electric vehicles. To get there (from Interstate 80), take CA-12 E to Civic Center Blvd in Suisun City. Take exit 58B from CA-12 E and follow Civic Center Blvd for .3 miles until you reach the destination on the right.For those that hope to take public transit, the start of the walk is a half-mile from the Fairfield/Suisun Amtrak station. NOTESBring water, snacks, dress in layers with sun protection, and wear good walking  shoes.  Questions?  Contact Sadie Wilson at swilson@greenbelt.org or Nate Huntington at nhuntington@greenbelt.org.About the Outing LeadersLearn about Sadie Wilson here: Greenbelt Alliance TeamLearn about Nate Huntington here: Greenbelt Alliance TeamL﻿earn about Sustainable Solano  here: Sustainable Solano Team"
https://www.eventbrite.com/e/silicon-valley-bike-summit-2023-tickets-591754883787?aff=ebdssbdestsearch,https://www.eventbrite.com/o/silicon-valley-bicycle-coalition-21763925459,"13th Annual Silicon Valley Bike SummitConnect with insights and expertise at Silicon Valley’s largest gathering of active transportation leaders and organizers from government, the private sector, non-profits, and the general public. This is THE most information rich event of the year for bicycle professionals, elected and appointed officials, and citizen advocates in and around Silicon Valley.Date: Aug 24th - 8:30am to 6:00pmRegistration:Early Bird Registration: $40 ends on 7/24/23Regular registration: $50 open from 7/25/23 and closes on 8/24/23* All attendees will receive an SVBC membership for signing up to attend the Summit.** Scholarships are available for those to whom the cost of admission is prohibitive; please contact sandhya@bikesiliconvalley.org to apply.Getting there:1.4 miles from the Mountain View Caltrain Station . There will be a bike pool starting from the MV Caltrain station to the community center. Stay tuned for details.Tentative Timeline below:08:30am: Registration and breakfast (Valet Bike Parking will be available)09:30am: Welcome and Keynote/Plenary11:30am: Morning Breakout Sessions12:45pm: Lunch02:00pm: Afternoon breakout sessions03:30pm: Summit Awards04:00pm: Rapid-fire and Wrap-up05:00pm: Happy HourS﻿tay tuned for detailed program.All Summit registrants get one year of free SVBC membership! Covid SafetyThe safety of our attendees is a top priority and we will be following county guidelines throughout the Summit. We'll be opening up all the doors to the Redwood Room during breakfast, lunch, and happy hour. Attendees will have the option of eating and socializing at the tables indoors or outdoors. There will be plenty of space to socially distance.Many thanks to all of this year's Bike Summit sponsorsM﻿any thanks to our  Bike Summit Sponsors!"
https://www.eventbrite.com/e/break-bread-sunday-4-at-mannys-tickets-665595874177?aff=ebdssbdestsearch,https://www.eventbrite.com/o/raman-frey-4817607833,"WHAT: Break Bread Sunday #4 at Manny'sWHERE:  Manny's 3092 16th St, San Francisco, CA 94103 (ENTER ON VALENCIA STREET)WHEN: 6:00 to 9:00pm on September 10th, 2023PLEASE NOTE: ATTENDANCE LIMITED TO FIRST 40 PEOPLE WHO SECURE A TICKET HERE. YOU'RE WELCOME TO GIFT OR TRANSFER YOUR SPOT TO A FRIEND IF YOUR PLANS CHANGE.  JUST LET US KNOW IN ADVANCE.Welcome to Break Bread Sundays, a project of Good People Dinners.  Break Bread brings together innovative leaders and thinkers to consider the roots of government and democracy, civic participation and civil discourse.  A large family style farm to table dinner is included in the ticket price, prepared by a professional chef.  Conversations at these dinners are off the record and vulnerability and risk-taking in our dialogues are strongly encouraged.  This series aspires to weave social fabric across all of the diverse and thoughtful people of San Francisco.  Good faith disagreement is encouraged, as is the exploration of shared hopes and dreams.  Civility and refraining from personal attacks is required.  Sample topics include citizen assemblies, voting rights, virtuous deep fakes, AI and politics, questioning or reinventing our social contracts, creating reliable infrastructure, rethinking healthcare and more.  At every dinner we reserve five places for under-represented or low income community members to participate free of charge.  We ask these guests to contact us directly to reserve such spots.Expect cocktails at 6:00 and our speaker around 6:45 with a family style feast introduced around 7:00, prepared by our professional chef. Wines will be thoughtfully paired with the menu.ATTIRE: Attire is relaxed and informal.Please email us at least 72 hours in advance if you have any dietary restrictions and we'll do our best to accommodate them.ABOUT GP DINNERS:GP Dinners is a community built around meaningful ​conversations and delicious feasts, a moveable social club for those who value authenticity, a better way to connect with each other.  Since 2012 we have hosted over 400 dinners, overnights and retreats.  We've produced events in the Bay Area, Los Angeles, Seattle, Chicago, New York City, Miami, Austin, London, Singapore and deep in the Nevada desert.Every event  includes speakers on a wide range of topics and chef prepared meals.  To learn more about us, please visit our Founding Principles page.  In 2021 we established our own retreat venue in the mountains near Yosemite National Park, about 140 miles due east of San Francisco.  Camp Earnest is our mountain paradise and has hosted about 35 companies and organizations and counting.  These groups are usually impact oriented, often touching on the arts or education, addressing climate change and ecological regeneration or with ambitions to create other kinds of deep systemic change.ABOUT MANNY'S:Manny's is a Town Hall, a Village Square, the place where anyone can meet and engage with civic leaders, elected officials, artists, activists, change makers and each other.The goal of Manny’s is to create a place to go to engage in civic and political life.We’re a place to go to watch the presidential debates, to actually meet the people working on the front lines of social change, to discuss the issues that matter with the policy makers themselves.On top of this, imagine a place where you can go just to hang in what feels like an extension of your living room.  That’s Manny’s.We offer our events space to nonprofits, activists, and civic organizations to do their work as well as host our own civic and arts-related programming.We are committed to the community, aspire to be useful, and welcome every single person into our doors with heart.  We can’t wait to meet you.Above: Tania Zapata speaks at a recent GP Dinner in NapaOUR SPEAKER: To be announced soon.Above: Chef Jamil Peden introduces his menu.OUR CHEF: To be announced soon.OUR MENU: To be announced soon.Please email us at least 72 hours in advance if you have any dietary restrictions and we'll do our best to accommodate them.Drinks at 6:00, dinner at 7:00. Though a cocktail and some wine will be provided, guests are welcome to bring a bottle of wine to share. Menu update will come soon to help you choose your bottles. We always make sure vegetarian friends will have plenty to eat. Please contact Raman or Karin in advance if you have any other dietary restrictions.If you are wondering how you were included in this invitation, or would like to be removed, please contact ramanfrey@gmail.comTo sign up for future events, please register at www.gpdinners.comTo learn more about the former summer camp we've purchased and refurbished near Yosemite, please visit www.campearnest.comAbove: Dinner time at the Wilderness Kitchen retreat at Camp Earnest.Please contact us if you'd like to host a group at Camp Earnest in the coming year.  Average group size is 30, with a minimum of 12 and a maximum of 50 guests.Here are some photos of our recent guests, 45 folks from Conservation International who came for a Monday to Friday strategic planning retreat.Below: The Neighborhood Sound plays at our recent Wilderness Kitchen retreat."
https://www.eventbrite.com/e/sewing-t-shirts-101-with-gynna-clemes-tickets-563682699127?aff=ebdssbdestsearch,https://www.eventbrite.com/o/fibershed-4910259889,"Join us at the beautiful Fibershed Learning Center, on Black Mountain Ranch near Point Reyes Station, CA, for a day of making t-shirts from regional cloth with Gynna Clemes.Sewing with knits and making clothing that fits and looks good isn’t hard or scary! As a class we will work through each step of the process.This is an intro to sewing knits workshop that promotes ZERO waste while working with Fibershed fabrics! In this workshop we will use: Colorganic® Organic Cotton knit fabrics and Climate Beneficial Collaborative Cloth — a cotton and wool double-faced knit. Gynna will provide all materials needed for each student to have a successful sewing experience. Students will learn: How to sew a knit t-shirt by sewing machine and/or sergerHow to trace a pattern How to best layout pattern pieces on fabric for minimal wasteStudents will take home:A finished t-shirtPattern pieces to make many more t-shirts!Instructor will provide: Paper and drafting suppliesSimple sewing suppliesSize-specific pattern piecesMeasurement cards (handout)Cut cards (handout)Colorganic medium-weight, brown jersey fabric OR Climate Beneficial Collaborative Cloth — a white, heavy weight, double-faced knitColorganic rib knit fabric (as needed for neckband, arm cuffs and waist band)Colorganic Foxfibre® sewing threadNew needles for each machine: ball point, jersey Students should bring: Personal lunch, snacks, and beverages (an assortment of teas will be provided on site) Notepad, pencilBasic sewing supplies: scissors, pins/clipsSewing machine (in good working order) with foot petals, instruction book if needed and any other parts that it needsOptional: students can bring knit medium-weight knit fabric and rib-knit fabric if they would like to prep another t-shirt in class, if time allows.Y﻿ou may also want to bring a cushion for our wooden folding chairs.Experience: Beginner sewing experience needed. Students should know how to use their own machines and be comfortable threading and changing bobbins. Email Gynna at gynna@gynnamade.com if you have any questions.Workshop Outline:1) Introduction and preview 2) As a class, we will go through the whole process step by step: Measurements Tracing patterns Laying out pattern pieces Cutting fabric Sewing a t-shirt Tips and tricks on how to sew knit garments 3) Discussion _ _ _ _ _ _ _ _ _ _CANCELLATION POLICY: Refunds (minus Eventbrite fees) available up to 30 days before the event. If you cancel after 30 days before the event, we are unable to provide refunds unless we can fill your space from the waitlist. If someone who is waitlisted purchases your space, we will refund your ticket, minus the Eventbrite fees. Otherwise there will be no refunds. You are also welcome to transfer your ticket to someone who wishes to purchase it directly from you._ _ _ _ _ _ _ _ _ _Fibershed Scholarship Program for Tuition Scholarships & Transportation/Childcare StipendsFibershed is offering two scholarships to most workshops; one scholarship if it’s a small class. In addition to scholarships for tuition, we are offering a limited number of stipends for transportation and/or childcare. If you would not otherwise be able to attend, and would like to be considered as a scholarship and/or stipend recipient, please answer a few brief questions on this Google Form. Responses will be reviewed by Learning Center staff and kept strictly confidential._ _ _ _ _ _ _ _ _ _BONUS: The Clothing Swap Closet is now open during workshops and events at the Fibershed Learning Center!Visit the Clothing Swap Closet when you attend a workshop or event at the Learning Center and exchange your 100% natural fiber garments and accessories. Your clothing contributions must be clean and in good condition. Each contribution entitles you to choose one item of comparable value.You may depart up to an hour after the workshop ends, to allow time to browse and try on items in the closet, and make your trade!_ _ _ _ _ _ _ _ _ _Gynna Clemes received her first sewing machine at age 7, and began designing and drafting patterns and sewing her own clothing during high school. She taught herself to knit during college, and after college added weaving and spinning to her fiber journey.A mostly self-taught maker, Gynna has a relaxed view on creating — there are many tips and tricks to learn but few steadfast rules. She enjoys learning from others and adding different views and tips to her arsenal.Gynna’s latest clothing line — Hank and Momma Clothing — was born of necessity as an outlet to redefine and re-find herself after feeling lost under the role of being a new mother. Hank and Momma Clothing was truly the pivotal point in Gynna’s creative career. She's passionate about creating comfy, cozy clothing that instills confidence and promotes creative exploration for all. Today you can find Gynna’s clothing lines on her website GynnaMade.com and on FibershedMarketplace.com.Gynna believes that anyone can learn to create a wardrobe that helps ground them and gives meaning to their lives, wherever they are on their creative journey.Rooted in smart fashion, she is excited to share her experiences, tips and tricks and creative process through her new SMART Fashion workshops. Smart fashion incorporates simple materials that actively regenerate textiles in daily life.Simple and sustainableMaterials thatActivelyRegenerateTextilesPhotos at top of page, clockwise from left: Gynna wearing a t-shirt made with Colorganic medium-weight, brown jersey; t-shirts made with Climate Beneficial Collaborative Cloth; t-shirts made with Colorganic medium-weight, brown jersey. Photos courtesy of Gynna Clemes"
https://www.eventbrite.com/e/forty-years-of-history-shorelines-past-present-and-future-tickets-608996574147?aff=ebdssbdestsearch,https://www.eventbrite.com/o/city-of-mountain-view-2101805365,"Shoreline at Mountain View is pleased to announce its 2023 speaker’s series on sustainability, a unique roster of educational events designed to highlight the area’s: landfill legacy; birds/wildlife, climate adaptations; and its historic past which informs its vision for the future. This is the final event of a four-part 40th Anniversary series!How Shoreline’s Past Can Inform Tomorrow’s Climate Adaptation Goals Sunday, October 15, 11:00 – 4:30 p.m.  Panel discussion 1:00 – 2:30pmThe Historic Rengstorff House, 3070 N. Shoreline BoulevardJoin us for the culminating community celebration of the Shoreline at Mountain View's fortieth anniversary speaker and tours series -- an event supported by representatives of the City of Mountain View, the Friends of ""R"" House, Climate Resilient Communities, and the San Francisco Estuary Institute & The Aquatic Science Center. T﻿he historic Rengstorff House will be open 11:00 a.m. until 4:30 p.m. for docent-led tours, community resources, enjoyment of the garden space, and more.During the 1:00 - 2:30 p.m. panel discussion, panelists will reflect upon information that is known about Henry Rengstorff in the context of early Mountain View; discuss the transformation of the land into a sanitary landfill and then a wildlife/habitat area; and recognize the importance of the wetland environment in the face of rising tides. It will be an engaging discussion touching upon the past, present and future of the area.The entirety of the Shoreline at Mountain View anniversary celebration is FREE and open to the general public (recommended age 9+); however, charitable donations are accepted to ensure ongoing community support of the supporting organization, the Friends of ""R"" House. Historic home volunteer opportunities will be highlighted. For additional information about the event, or to get involved, please call (650) 903-6073, or visit: www.mountainview.gov/shoreline. The Rengstorff House is Mountain View's oldest homes and one of the finest examples of Victorian architecture on the West Coast. Shoreline is open daily from 6:00 a.m. until 30 minutes after sundown, offering a variety of recreational resources, including a world-class 18-hole golf course, a 50-acre sailing lake, the historic Rengstorff House, as well as miles of paths for jogging, bicycling or strolling, two tidal marshes with boardwalks/observation platforms, and more."
https://www.eventbrite.com/e/grow-your-own-food-in-december-tickets-652350817857?aff=ebdssbdestsearch,https://www.eventbrite.com/o/garden-for-the-environment-924286027,"In this in-person workshop, learn to take full advantage of the unique gardening climate in San Francisco, where you can grow your own fruits and vegetables year-round! Join us throughout the seasons for our Grow Your Own Food workshop. In December, you'll learn about planting cold-hardy crops such as garlic, peas, and edible perennials, and caring for your garden in the colder months by amending the soil, adding mulch, preventing weed infestations, and harvesting herbs for wintertime gifts. If you have questions, instructor Carey has answers! 
Our expert instructor Carey Craddock is a horticulturalist who has been gardening and teaching others to garden in San Francisco since 1997. Carey will go over everything you need to know about getting a bountiful return on your efforts in your vegetable garden and take you on a full tour of our garden!COVID-19 information: GFE Mask Guidelines: Masks are optional for vaccinated visitors (workshop participants, volunteers, students etc.) and required for unvaccinated individuals. Please bring your own gardening gloves for possible hands-on activities. Please cancel your shift and do not come to GFE if you develop COVID19 symptoms on or before the day of your workshop (fever, chills, repeated shaking / shivering, cough, sore throat, shortness of breath, difficulty breathing, feeling unusually weak or fatigued, new loss of taste or smell, muscle pain, headache, runny or congested nose, or diarrhea)GFE will continue to monitor the COVID19 situation in San Francisco and make any necessary changes to the workshop based on current information.No walk-up registration permitted for this course. Full garden workshop scheduleWhat to bring to the workshopDirections to the gardenMore about Carey and our gardening Instructors"
https://www.eventbrite.com/e/caring-for-tropical-houseplants-palo-alto-tickets-662737996187?aff=ebdssbdestsearch,https://www.eventbrite.com/o/summerwinds-nursery-california-32989522407,"Do you love the lush foliage and vibrant colors of tropical houseplants? Join our class on caring for tropical houseplants at our SummerWinds Nursery location in Palo Alto and unlock the secrets to successfully nurturing these exotic beauties in your indoor spaces! In this class, we will show you the essential techniques, products and practices to provide the best care for your tropical houseplants.Throughout the class, our experienced instructors will guide you through the following topics:1. Introduction to Tropical Houseplants:-	Understanding the characteristics and unique requirements of tropical houseplants.-	Exploring a variety of popular tropical houseplant species suitable for the Bay Area's climate.-	Recognizing the benefits of incorporating tropical greenery in your indoor spaces.2. Light and Temperature Requirements3. Watering and Humidity4. Soil and Fertilization5. Pruning and Maintenance6. Repotting 7. Troubleshooting and Problem SolvingBy the end of this class, you will have gained the knowledge and confidence to care for tropical houseplants.  Experience the gratification of nurturing tropical foliage and bringing the beauty of the tropics into your home."
