web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685718827-26","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Struct4U NL Wapenen van betonnen platen en schijven","https://www.eventbrite.nl/e/tickets-struct4u-nl-wapenen-van-betonnen-platen-en-schijven-641198079717?aff=ebdssbdestsearch","Struct4U Events","https://www.eventbrite.nl/o/struct4u-events-63108608433","Wapenen van betonnen platen en schijven"
"1685718831-27","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Social Impact Event","https://www.eventbrite.nl/e/tickets-social-impact-event-616375956077?aff=ebdssbdestsearch","www.ohmygood.nl","https://www.eventbrite.nl/o/wwwohmygoodnl-34653356283","Hét Social Impact Event van 2023. De koplopers en nieuwkomers op het gebied van impact movement ontmoeten elkaar. Het doel?  Connecties maken en samen meer impact creëren.Easy to make impact; hoe dan?I﻿mpact MasterclassesI﻿mpact Dating & InspirationM﻿eer informatie volgt snel! Schrijf je alvast in, dan ben je van een plaats verzekerd."
"1685718835-28","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Circulair Café | Lokale ketensamenwerking","https://www.eventbrite.com/e/tickets-circulair-cafe-lokale-ketensamenwerking-637131486427?aff=ebdssbdestsearch","Breda Circulair","https://www.eventbrite.com/o/breda-circulair-31770200485","'5﻿0% circulair in 2030 lukt alleen door ketensamenwerking'P﻿recies daar gaat het Circulair Café op woensdag 7 juni over! Want om ketensamenwerking van de grond te krijgen, moeten we van elkaar weten welke ambities en uitdagingen ieder heeft. Zo helpen we elkaar én de circulaire economie verder!V﻿erschillende van onze deelnemers - ondernemers met een sterke ambitie om circulair te ondernemen - nemen ons mee in hun inspirerende verhaal, maar pitchen ook hun uitdagingen en concrete vraagstukken aan het publiek. Pitchers zijn onder andere:Han Buijsse - PrinsenzwamMariëlle Horsten - Bredaas Zoet, Zuur & ZoutNadia Mooij - Beleidsmedewerker afval & circulariteit Gemeente BredaPaula Rijkens - kartrekker van de proeftuin 'Agrifood - lokale reststromen'O﻿ok is er nog ruimte voor casebespreking, interactie en uiteraard netwerkgelegenheid met een hapje en drankje. I﻿nloop vanaf 16:30 uur.B﻿orrel: ca. 18:30 - 19:00 uur.T﻿ickets: gratis (maximaal 30 beschikbaar)."
"1685718839-29","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Organiseer toekomstbestendig ondernemen","https://www.eventbrite.nl/e/organiseer-toekomstbestendig-ondernemen-tickets-633883130507?aff=ebdssbdestsearch","OK-platform","https://www.eventbrite.nl/o/ok-platform-65689720623",""
"1685718844-30","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Libraries as Actors of Climate Empowerment","https://www.eventbrite.com/e/libraries-as-actors-of-climate-empowerment-tickets-623591016517?aff=ebdssbdestsearch","Bibliotheek Midden-Brabant and ENSULIB & PLS","https://www.eventbrite.com/o/bibliotheek-midden-brabant-and-ensulib-amp-pls-64783058103","The IFLA Environment, Sustainability and Libraries Section (ENSULIB) together with the Public Libraries Section (PLS) in collaboration with Bibliotheek Midden-Brabant, LocHal are organising a satellite conference prior to the IFLA World Library and Information Congress 2023 in Rotterdam, the Netherlands. The focus will be on “Libraries as Actors of Climate Empowerment”. Libraries can empower all members of society to engage in climate action. They are deeply connected to their communities and can reach people of all demographics. As such, they are in a unique position to provide public awareness and to create platforms for engagement in climate action for all members of society. This one-day conference will emphasise exchange and interaction between participants. Participants will play an active role in shaping the outcome of the day by coming together, sharing ideas and developing plans. With a mix of keynotes, lightning talks and workshops, it will be an interactive, engaging and inspiring day. Programme9.00 – Registration & Coffee9.30 –  Keynote:  Ton van Vlimmeren (Netherlands) – Libraries Building Sustainable CommunitiesTon van Vlimmeren is the President of the European Library Organization (EBLIDA), member of the Standing Committee of the Metropolitan Libraries Section of IFLA and one of the founders of Public Libraries 2030. This keynote will highlight how the Sustainable Development Goals (SDGs) can help libraries on their journey towards a sustainable, inclusive, and democratic society10.20 – Lightning Talks: STRATEGIES & CHALLENGES: IMPLEMENTING SDGS IN LIBRARIESMinna Männikkö (Finland) – Sustainable Library 2030 Roadmap: Climate Action in Oulu, Finland In 2020, Oulu City Library implemented a Sustainable Library 2030 Roadmap. Based on the United Nations’ Sustainable Development Goals (SDGs), the roadmap defines key development areas and sets out implementation plans. It focuses on promoting environmental awareness, reducing environmental impact and responsible construction, with the aim that sustainable development permeates all areas of the library’s daily work. This presentation will outline the roadmap and how it is being used as a long-term tool for climate action in Oulu City Library in Finland.Sarah Tribelhorn (USA) – Bringing the SDGs Alive in an Academic LibraryThe San Diego State University Library has mapped its work to the SDGs through a comprehensive analysis of employee roles, projects, and the library website. The process culminated in an exhibition that led to an engaging community discussion and challenged students, staff, and faculty to think critically about how they can contribute to these goals. This presentation will describe the process as a catalyst for community engagement, partnerships, and empowerment around climate awareness and the SDGs.Nathalice Bezerra Cardoso (Brazil) – Challenges of the SDGs: Case Study of the German LibrariesThe SDGs have gained prominence in recent years, and there has been increased discussion on the role and social responsibilities of libraries regarding this issue. This presentation will provide an understanding of how German libraries are contributing to the SDGs. Do the people who are working in the libraries know what the SDGs are about?? Which SDGs are addressed by German public libraries? What services and actions are being developed in German libraries to achieve the SDGs?11.00 –  Coffee Break 11.30 – Workshops Workshop 1: Beth Filar Williams (USA) – Inner Development Goals: A Collaborative Exploration WorkshopThe Inner Development Goals (IDGs) are a framework for accelerating our work towards the SDGs, co-created by diverse, international experts in response to current crises. The IDGs can help us access the deep level beneath the structures so that we can work on ourselves and how we relate to others, care for the world and create change. Participants will be invited to explore this framework in small groups – shifting awareness, connecting with each other and the earth. Workshop 2: Liselotte Dessauvagie (Netherlands) – SDGs Bookclub: For a Better Future!An SDGs Bookclub is an annotated list of selected books that teachers and librarians can use to discuss and explore the SDGs with children (and adults). Suggestions for teaching will accompany the book selection. In this workshop, the Dutch version of the SDGs Bookclub will be presented and the selection will be discussed. Participants will work on a small SDGs Bookclub during the session and explore how the SDGs can help build a better future for all through books.Workshop 3: Daniel Hackborn (Canada) – MACK Framework: Situating Climate Action in Local Library ContextsWhile anthropogenic global warming is inherently a global issue demanding systemic action, developing responses at a local institutional level can be overwhelming. In this workshop, we will introduce the Mitigation-Adaptation-Community-Knowledge (MACK) conceptual model and, using Amiskwaciwâskahikan (Edmonton), Canada as a guiding case study, illustrate how this model can be applied to other local libraries in order to clarify and analyse their potential opportunities for climate action.12.30 – Lunch Break (included in registration) 13.30 –  Keynote: Jantien Borsboom, Pieternel Thijssen (Netherlands) – Community participation in the SDGsSince 2016, the SDGs have been a framework for the library of Midden-Brabant. In this keynote, we will tell the story of how the SDGs became a guiding principle for the library. They are now one of the four impact chains. The library of Midden-Brabant has developed a method to work with communities on societal issues, such as the SDGs. We will share how the LocHal library worked offline and online with the community around urban nature, reaching more than 25,000 people.14.10 – Lighting Talks and Workshop: INSPIRE & EMPOWER: EXAMPLES ACROSS THE GLOBEPriscilla Pun (China) – 10 Ways to Make Your Library Green This presentation will provide examples of libraries as actors and educators for sustainable development, in line with ENSULIB’s definition of a Green Library. Examples include creating and promoting shared resources or facilities (sharing economy), reducing consumption, using environmentally friendly library buildings and equipment, and demonstrating commitment to international environmental goals and programmes.Tim Schumann (Germany) – The Berlin-Pankow Public Library Going Green The Berlin-Pankow Public Library is on its way to become a Green Library by embracing its role as an actor in an ecologically and socially sustainable future. This presentation will describe current measures of the library in terms of diversity, management, and partnerships, becoming a third place in the community, and how this relates to its goal of becoming a Green Library.Workshop: Helena Öberg Carlsson (Sweden) – Transition Stories Beyond Dystopia and Carbon RuinsThrough storytelling and sharing experiences, we can foster a sense of belonging and collective agency for change. This workshop is based on a scientific master narrative that has been used as a spinning wheel for a dynamic process involving public libraries in Västmanland County, Lund University, artists and local stakeholders, where it has initiated a process to reveal the potential of public libraries as arenas for transition and change.15.30 – Coffee Break15.50 – Panel Discussion and Closing:  CLIMATE ACTION: COUNT LIBRARIES IN!A panel of library leaders from around the world will come together to share and discuss the role of libraries as actors of climate empowerment.16.30 – Self-guided Tour of LocHal and Social GatheringM﻿ore information can be found on our website:https://www.ifla.org/events/ifla-wlic-satellite-meeting-2023-libraries-as-actors-of-climate-empowerment/"
"1685718848-31","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","LANDBOUW IN NEDERLAND. WHAT'S NEXT?","https://www.eventbrite.com/e/landbouw-in-nederland-whats-next-tickets-642159896537?aff=ebdssbdestsearch","Food Unfolded","https://www.eventbrite.com/o/food-unfolded-53500761013","In het licht van de klimaatcrisis, afnemende biodiversiteit, toenemende waterschaarste en uitgeputte bodems, is milieubescherming van cruciaal belang.Toch hebben we recent allemaal gezien hoe het door de overheid gelanceerde groene beleid op weerstand stuitte, zowel bij boeren als bij burgers. Met als gevolg dat er er nog altijd geen landbouwakkoord is - en dus geen perspectief voor de toekomst. We zijn op een punt aanbeland waarop we gezamenlijk moeten nadenken over de oplossingen voor een ecologische en sociale voedselproductiesector in Nederland. Hoe zien we de toekomst van de landbouw in Nederland voor ons?In deze oplossingsgerichte discussie brengt FoodUnfolded boeren, beleidsmakers, wetenschapsjournalisten, consumentenonderzoekers en burgers samen om gezamenlijk de stappen te definiëren die we moeten nemen richting een groene transitie, die niemand achterlaat.De middag begint met de vertoning van de korte video “Conversations with young farmers”, gevolgd door een gesprek tussen: Jolijn de Bruijn (Bestuurslid Trotse Jonge Boeren), Hidde Boersma (wetenschapsjournalist en documentairemaker), Nick van der Heijden (Beleidsmaker Landbouw & Voedsel Provincie Noord-Brabant), Durk Bosma (Research Director Future of Food Institute) en jou, het publiek.Nadien kun je blijven plakken en verderpraten met een hapje en een drankje.Leer, deel je ideeën en geef mee vorm aan de toekomst van de landbouw in Nederland.-﻿-----------------------------------------------------------------------------------------------Over FoodUnfoldedFoodUnfolded is een internationaal multimediaplatform dat de herkomst en toekomst van voedsel onderzoekt. Zodat we ons voedselsysteem ten goede kunnen veranderen. We publiceren constructieve, gefundeerde journalistiek voor een breed publiek - via online artikelen, sociale media, documentaires, podcasts, papieren uitgaven, cursussenen en evenementen.FoodUnfolded wordt gefinancierd door EIT Food, 's werelds grootste agrifood-ecosysteem dat innovatie en ondernemerschap stimuleert.-﻿----------------------------------------------------------------------------------------------SprekersJolijn de Bruijn - Bestuurslid Trotse Jonge BoerenHidde Boersma - Wetenschapsjournalist, essayist en documentairemakerNick van der Heijden - Beleidsmedewerker Landbouw & Voedsel bij de Provincie Noord-BrabantDurk Bosma - Research Director van het Future of Food InstituteModeratorMarieke van Schoonhoven (Redacteur bij FoodUnfolded)(Het evenement is in het Nederlands)"
"1685718853-32","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Textiel verven met natuurlijke materialen","https://www.eventbrite.nl/e/tickets-textiel-verven-met-natuurlijke-materialen-615723594847?aff=ebdssbdestsearch","CODA","https://www.eventbrite.nl/o/coda-11099706843","Laat je tijdens deze workshop verrassen door de manieren waarop je de natuur kunt gebruiken voor het verven van textiel en papier! Ontdek welke kleuren er met bloemen en planten gecreëerd kunnen worden en hoe je deze natuurlijke kleuren kunt toepassen en veranderen.  In de Makerspace van CODA ExperienceLab ga je aan de slag met de natuurlijke materialen die in het lab aanwezig zijn. We gaan aan de slag met verschillende manieren om stof voor te behandelen om te experimenteren met de verschillende effecten.  Je leert hoe je een verfbad maakt en hoe je een katoenen of zijden lap stof daarmee kunt verven. Heb je de perfecte kleur gevonden dan start je met het verven van stof voor een sjaal. Verf de stof in een egale kleur of maak een print met een tie-dye of Shibori-techniek. Voor het verven worden geen chemicaliën gebruikt, alleen natuurlijke producten. Wil je meedoen? Neem dan een schort en/of plastic handschoenen mee om je kleding en handen te beschermen. In CODA ExperienceLab zijn er verschillende natuurlijke materialen en geïmpregneerd stoffen aanwezig."
"1685718857-33","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","FitNation Conference 2023","https://www.eventbrite.nl/e/fitnation-conference-2023-tickets-450477378967?aff=ebdssbdestsearch","Fitnation","https://www.eventbrite.nl/o/fitnation-50734219843","Innovate, Motivate, DebateA new era has dawned for the fitness industry - one in which technology, innovation, diversity and sustainability will inspire, motivate and spark debate. No longer are we bound by the physical constraints of the here-and-now. It is only our imaginations that can limit us. Join us as we venture beyond these limits. Join us as we explore the future of fitness.Enjoy the day sharing and networking with your peers in the Fitness Industry, from around the globe."
"1685718861-34","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=4","Prometheus'  Problems | Doing good: Check your charity","https://www.eventbrite.com/e/prometheus-problems-doing-good-check-your-charity-tickets-633206306107?aff=ebdssbdestsearch","Studium Generale TU Delft","https://www.eventbrite.com/o/studium-generale-tu-delft-28048008259","""Impact for a better society"" is Delft University's strategic motto: we aim to overcome the challenges of our world through research into technological solutions as wells as policy and governance. But there are many more ways in which one can have a positive impact on society, for instance through social movement, activism and good old-fashioned charity.Charity knows many forms and flavours, and has itself been the topic of much debate and research. How do you achieve the best outcome? Do you trust large organisations to decide how to effectively spend your money, or do you simply hand out cash to individuals and let them spend it where they feel it is most needed?And who decides what the 'best outcome' is? The greatest good for the greatest number of people sounds like a sensible approach for impact on society. But do the needs of the many always outweigh the needs of the few, or are there other values and human rights at stake?Kritika Maheshwari is Assistant Professor in Ethics & Philosophy of Technology at the TPM Faculty of TU Delft. Kritika’s research interest and work lays at the intersection of moral and political philosophy of risk. She’s particularly interested in how societies ought to tackle and mitigate existential risks keeping future generations in mind.Eduard Nazarski was director of Amnesty International Netherlands from 2006 to 2020. He remains committed to  peace and human rights, and is currently president of the supervisory board of peace organisation PAX.Jan Wehner is currently in the second year of his master's degree in Computer Science, specialising in artificial intelligence. He is a founding member of both Effective Altruism Delft and the Delft AI Safety Initiative.Moderator Udo Pesch is associate professor in ethics of technology at the department of Values, Technology and Innovation of the faculty of Technology, Policy and Management at the TU Delft. He is chair of the human research ethics committee of the university and member of the TPM Energy Transition Lab.Prometheus’ ProblemsAt this quarterly event, students, professors and external experts will exchange thoughts about philosophical and ethical themes related to engineering, modern technology and its impact on society. Importantly, the themes are based on questions put forward by students themselves. A discussion in a comfortable setting, with a drink at hand."
"1685718869-35","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Workshop VERTICAL URBAN FACTORY: A HYBRID SUSTAINABLE FACTORY FOR ROTTERDAM","https://www.eventbrite.nl/e/tickets-workshop-vertical-urban-factory-a-hybrid-sustainable-factory-for-rotterdam-633499091837?aff=ebdssbdestsearch","Keilecollectief","https://www.eventbrite.nl/o/keilecollectief-17803665342","A HYBRID SUSTAINABLE FACTORY FOR ROTTERDAMCALL FOR PARTICIPANTS FOR A DESIGN
WORKSHOP AND CHARRETTENina Rappaport, curator, urbanist,
productive city instigator, New York
Satchmo Jesop, sustainability architect,
researcher, ENSAB, LausanneAs Nina Rappaport discusses in her new
book, Hybrid Factory/Hybrid City (Actar
2023), industry is often clean, green, small
 and quiet it can be integrated at the city and
building scale with other uses. This potential 
hybrid is as of yet, very little unexplored.
What will this new mix look like and how
can it encourage new entrepreneurs, jobs,
and urban forms? How can hybrid models
change with new technologies, sustainable
manufacturing, and advanced production
systems to thus be more than 1+1 = 2 but
actually create a new building form as a
new “third place” and form. How do we
break the planning and land-use patterns
of segregated zoning by class and function
and encourage mixed-use zoning?These questions and more will be
 addressed in a workshop and charrette—
Hybrid Sustainable Factory—during the
 exhibition Vertical Urban Factory one of 
the five shows displayed in the overall 
installation: How Do We Want to Work?
 M4H 2030, which opens on June 3 in 
Rotterdam with the KeileCollectief.
While the exhibition shows historic and
 contemporary models of new vertical urban 
factories, the hybrid idea is still a fresh one
 and just investigated by a few cities. This 
charrette gives young professional architects 
a chance to create a project design for a site
 in M4H that was a former industrial building
 and is in need of ideas for mixed use that 
includes light manufacturing and energy
 production ideas implementation.
 Following the ideas of the overall exhibition,
 the goal is to have “collectivity as the basis 
for circularity” offering opportunities for
 productive workplaces that have a mix of
 use and are sustainable. Building on the
 work of the City of Making in 2018 and 
the Rotterdam section of Vertical Urban
 Factory, the participants will have a chance
 to develop ideas both in terms of the formal
 aspects, zoning and building code, and
 sustainable solutions.
AGENDA :
Talks and gallery tour beginning at 9:30
Workshop/Charrette until 18:00
Registration fee: 25 Euros.
 Please register by May 28Coffee, lunch en evening refreshments are included. L﻿ocation: Keilepand, Keilestraat 9f, 3029 BP Rotterdam. ingang zijde Voedseltuin There is an elevator available."
"1685718873-36","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Chin Chin Festival July 1","https://www.eventbrite.com/e/chin-chin-festival-july-1-tickets-566492062007?aff=ebdssbdestsearch","Chin Chin","https://www.eventbrite.com/o/chin-chin-61620695443","Chin Chin Festival Chin Chin Festival returns to Amsterdam's  garden: 'Tuinen of West'  for the fifth time on July 1, 2023. After four sold-out editions, the festival will be even bigger for its fifth anniversary. There is an impressive (international) lineup, amazing acts, six spectacular stages and a diverse street food market. The first tickets (€35 euros) go on sale February 27!				 HOSTS: (a-z)⚡️LOVELEE⚡️REWIND⚡️DALE REGGAETON⚡️STEWWW⚡️DIPSHIT⚡️CHIN CHIN & FRIENDS: DYNASTY - FRIDAY FRESHNESS - GEROEZEMOES - LOCO - MACAU ROYALE - MIMI - NR. 133THE FIRST HEADLINERS:BizzeyLauren lo SungLuuk van DijkNicky SummersRosskoSjaakThe OppositesThe Partysquad (classic set)Turfy GangGREEN LUCKY CATA final important pillar for Chin Chin Festival is sustainability. festivals do not have to be harmful to the environment. Chin Chin Festival likes to do its part by separating waste, having an economical power supply, sustainable food, eliminating pay tokens and using reusable hardcups. In addition, this year there will be a reward system for visitors who bike to the grounds.TICKETS ON SALE ON THE WEBSITEWebsite Chin Chin festival"
"1685718877-37","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","N(e)w Economy Café","https://www.eventbrite.com/e/tickets-new-economy-cafe-638136532547?aff=ebdssbdestsearch","LaatBloeien","https://www.eventbrite.com/o/laatbloeien-26943740115","Op 15 juni organiseert Noorderwind samen met LaatBloeien het tweede uit een reeks New Economy Cafés. Het doel van deze cafés is om meer te gaan delen (en vragen) over startups in de nieuwe economie. Dat doen we door het te hebben over New Rules, New Tools, New Startups en New Startups. 17.00-17.45 Breakout sessie 1: New Rules In de eerste breakout vertelt Nina de Korte van We Are Stewards over steward-ownership bij impact gedreven startups. Steward-ownership is een bedrijfsvorm waarbij de stem- en dividendrechten over een bedrijf zijn gesplitst, en de winst wordt geherinvesteerd. Hierdoor staat de missie van het bedrijf voorop. Bedrijven als Bosch, Ecosia, Patagonia  en Moonback kozen voor deze structuur. Steward-ownership is aan een opmars bezig in binnen- en buitenland.Nina werkte als marketingadviseur voor startups en scale-ups in de energy tech sector, en is gastdocent Sustainable Entrepreneurship op de Haagse Hogeschool. Haar boek Toekomstbedrijven (met Gijsbert Koren) komt dit jaar uit. Tijdens de breakout gaat zij in op de ins and outs of steward-ownership, om antwoord te geven op de vraag waarom en wanneer een startup dit in gang kan zetten.18.00-18.45 Breakout sessie 2: New Tools In de tweede break-out sessie zullen Kim Harte en Sanne Roos van der Linden de resultaten delen van hun onderzoek binnen het Fieldlab Startups in de Nieuwe Economie. Het onderzoek van Kim is gericht op het ontwikkelen van een tool die innovatieve waardecreatie ondersteunt. Tijdens de break-out zal zij dieper ingaan op de uitdagingen waarmee zebra-startups worden geconfronteerd bij het realiseren van meervoudige maatschappelijke waarde, en de mogelijkheden verkennen die deze tool biedt om nieuwe vormen van waarde-uitwisseling tussen verschillende belanghebbenden te faciliteren.Sanne Roos doet onderzoek naar de barrières die circulaire (keten)samenwerking in de weg staat, en de uitdagingen die specifiek startups hierin ervaren. Aan de hand van een case study en context onderzoek heeft ze achterhaald hoe startups hier nu mee omgaan en wat zij nodig hebben om samenwerking in waardeketens in de toekomst te versoepelen en impact te vergroten.New Startups (markt) Ook kan je de Noorderwind startup markt bezoeken. Op deze markt laten de Noorderwind startups hun impact zien aan een netwerk van potentiële klanten, financieringspartijen en mede-startup-founders. De perfecte plek dus om te borrelen en te netwerken!"
"1685718881-38","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","How to Biodesign #32: Choose your tools - second hand vs new","https://www.eventbrite.nl/e/tickets-how-to-biodesign-32-choose-your-tools-second-hand-vs-new-619011047707?aff=ebdssbdestsearch","BlueCity","https://www.eventbrite.nl/o/bluecity-9379674311","Yes,  ofcourse you can buy a used table saw. But is that really the wisest choice? How do you balance price, quality and sustainability when setting up your workshop? What should you pay attention to?Second-hand is sustainable, but sometimes using an old machine is so labour-intensive or unsafe that it is better to buy a new machine. A self-built machine from second-hand parts is of course fantastic from a circularity point of view, but if others also have to work with it, you may have to have the machine inspected.During this meetup we visit the BlueCity laboratory, we take you into the world of used equipment and answer the questions you've always wanted to ask on this subject.How to Biodesign seriesAfter 30 online How to Biodesign meet-ups for and by bioniers (= pioneers in biodesign), How to Biodesign will go offline. Live from BlueCity, we dive into a new topic every meet-up: from working with fibers such as cattail and hemp, to building new chains and your own lab with second-hand tools. Various guest experts are invited to dive into the matter. With monthly changing topics, we bring circularity, biotechnology and biochemistry together.The host of our live series is Jessie van HattemThe monthly meetups facilitate interaction between bioneers who are already working and those who want to get started with biodesign and biofabrication, provide a platform for sharing stories and experiences and actively share knowledge, know-how and insights from the meetups to a broader audience."
"1685718885-39","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","M4H, Living Lab for the Wet City","https://www.eventbrite.nl/e/tickets-m4h-living-lab-for-the-wet-city-642008965097?aff=ebdssbdestsearch","We Love Public Space","https://www.eventbrite.nl/o/we-love-public-space-33494271087","Explore the Merve-Vierhaven district, where the city meets the river. Landscape designer Lorenzo Bertolotto will walk you along innovative projects dealing with water: the Keilehaven tidal park (currently under construction), the Sponge garden and the Dakpark.Keilehaven will become a new tidal park in Rotterdam, merging the re-naturalization of a post-industrial harbour with the poetry of the tides. The Sponge garden is the first experiment to test, observe, and quantify the potential ""sponginess"" of nature-based solutions for urban water management. The Dakpark is the biggest green roof in Europe, where Lorenzo has been conducting a pilot project with grazing sheep to improve water retention and urban biodiversity.This event is in English. Long pants and closed shoes recommended."
"1685718888-40","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","WILDPLUK WANDELING VOOR BEGINNERS","https://www.eventbrite.nl/e/tickets-wildpluk-wandeling-voor-beginners-642390385937?aff=ebdssbdestsearch","THE MESSY GARDEN CLUB","https://www.eventbrite.nl/o/the-messy-garden-club-46614643263","Moeder natuur voedt ons iedere dag met al het moois dat ze te bieden heeft. Tijdens deze wildpluk wandeling neem ik je mee op avontuur in het groen van Den Haag en laat ik je kennismaken met verschillende eetbare en bruikbare wilde planten uit de omgeving. Na deze wandeling heb je genoeg handvatten om jezelf weg wijs te maken de wereld van eetbaar groen.**WAT JE KAN VERWACHTEN:*** - Do's en Don'ts van het veilig en eervol plukken.* - Een dynamische route langs eetbare wilde planten en knowledge share over hun toegeschreven (geneeskrachtige) werking.* - Leuke feitjes en weetjes over het gebruik van de planten en hun geschiedenis.**VOOR WIE IS DEZE WANDELING BEDOELD?*** - Degene die 18 jaar of ouder zijn.* - Degene die kennis willen opdoen over de kracht van moeder natuur.* - Degene die op een laagdrempelige manier weer contact willen maken met hun oorspronkelijke voedingsbron.* - Degene die hun kookkunsten willen uitbreiden door te werken met planten uit hun omgeving.* - Degene die weer kennis willen terugpakken over het preventief zorgen voor zichzelf.**NEEM MEE:*** - Eigen (thermos)beker voor een kopje kruidenthee die er tijdens de wandeling geschonken wordt.* - Eventueel een notitieboekje en pen om aantekeningen mee te maken.* - Schoenen die fijn wandelen. (of je gaat net als ik lekker op blote voeten).**LET OP, LOCATIE: **We verzamelen in de Waterspeeltuin van het Zuiderpark. Deze speeltuin is in het park te vinden tegenover de hertjes. Vergeet niet thuis nog even te plassen!"
"1685718892-41","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Lancering The Green Go!","https://www.eventbrite.com/e/tickets-lancering-the-green-go-646875932327?aff=ebdssbdestsearch","The Green Go!","https://www.eventbrite.com/o/the-green-go-66629422813","Duurzaamheid staat bij jullie op de agenda en je wilt graag een teamdag organiseren met dat thema. Dan is deze inspiratieworkshop iets voor jou!Op 28 juni 2023 organiseren we bij het Bomenmuseum in Doorn in Het Boshuisje een superleuke ochtend om jullie een voorproefje te geven van onze duurzame teamdag.Als ambassadeur van de Verborgen Impact vertellen we over de meest effectieve manieren van verduurzamen en we geven voorbeelden over hoe je die kunt toepassen in de praktijk, voor zowel bedrijven als consumenten.Na een korte koffiepauze gaan wij het bos in. Als gecertificeerde gidsen verzorgen wij een bosbadworkshop. Daar voeren we samen opdrachten uit waarin kijken, luisteren, ruiken, voelen en proeven centraal staan. Een (her)waardering van de natuurlijke omgeving helpt bij het maken van duurzame keuzes. Ontspannen, opladen en verbinden!Let’s go!Laura en ElsbethHet programmaWoensdag 28 juni 2023Inloop: 8.30Start informatieve sessie: 9.00Pauze: 10.45Bosbaden: 11.15Afsluiting: 12.45 – 13.00E-ticketDit kaartje geeft toegang voor de lancering van The Green Go! Inclusief koffie, thee en iets lekkers. Deze prijs is inclusief btw."
"1685718896-42","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Playground session with DDEC & DDfV!","https://www.eventbrite.com/e/playground-session-with-ddec-ddfv-tickets-637894829607?aff=ebdssbdestsearch","Design for Values institute","https://www.eventbrite.com/o/design-for-values-institute-63508538483","The monthly playgrounds rotate between faculties. You are cordially invited to the upcoming playground on June 14th: 12.30 – 13.30 at the Faculty of  Electrical Engineering, Mathematics and Computer Science. This playground is hosted by Assistant Professor Megha Khosla, from the Delft Design for Values Institute Management Team & Assistant Professor Stefan Buijsman from the Delft Digital Ethics CentreProgrammeOpening and welcome by Ibo Megha and StefanDesign for values by Ibo The Delft Digital Ethics Centre (DDEC) & the Delft Design for Values Institute (DDfV)Short talk by Luciano Cavalcante Siebert on Meaningful Human Control over AI systemsQ&AAbout the Delft Design for Values InstituteDesign for Values is aimed at systematically integrating values of moral importance in the design of products, services and systems from the start of the design process. The institute focuses on a broad range of values including safety, sustainability, privacy, justice & fairness, diversity & inclusion, and well-being, as well as on a wide range of domains and applications areas, like smart cities, healthcare, water management, infrastructure, energy, and consumer products.The Delft Design for Values Institute (DDfV) brings together expertise in design and (moral) values and is a collaboration between five faculties: TPM, IDE, BK, CTIG and EEMCS. DDfV is directed by prof. dr. ir. Ibo van de Poel. The Management Board consists of representatives of the five participating faculties: Carola Hein/Rachel Lee (BK), Edo Abraham (CiTG), Marina Bos–De Vos (IDE), Megha Khosla (EEMCS), and Michael Klenk (TBM) and Marielle Feenstra (TBM – Coordination DDfV), and Maria Novas Ferradas (BK – Coordination DDfV).The institute has formulated the following four ambitions for the next five years:Consolidating DDfV as an international leading knowledge institute in the field of design and values,Acquiring external funding for interdisciplinary research on Design for Values,Integrating Design for Values in educational programs at the TU Delft,Increasing external visibility through an annual theme.For 2023 the annual theme is Design for Justice.If you have questions or are interested in our activities, you can reach us at info@delftdesignforvalues.nl"
