event-href,organizer_link-href,full_description
https://www.eventbrite.ca/e/survive-strive-thrive-sst-2023-tickets-636627910217?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/the-cridge-centre-for-the-family-18817401165,"The 9th Annual Survive Strive Thrive (SST) is open for registration. The purpose of Survive Strive Thrive is to provide education to healthcare professionals, students, families supporting people with a brain injury and survivors living with a brain injury on the best practices, challenges and solutions when living with a brain injury. Survive Strive Thrive 2023Life DOES get better.  Those making a difference, making it better.A one day workshop on life after brain injury.  Survive - Strive -Thrive is back in person!  Saturday October 14, 2023 - 8 am  to  4 pm.  Held  at the University of Victoria.Free admission  -  Registration required  -  Opening June 1st.For survivors, families, caregivers and anyone impacted by brain injury.Breakfast, lunch and refreshments provided."
https://www.eventbrite.ca/e/queer-activism-night-2023-tickets-642517285497?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/victoria-pride-society-youth-leadership-council-32125383483,"The Victoria Pride Society Youth Council invites everyone to a night full of intersectional 2SLGBTQ+ activism. Amazing locals will speak on everything from self-empowerment to social justice issues. Dinner will be provided. Secure your spot before space runs out!M﻿eet this year's presenters:-Robin McGeough is an uninvited settler gratefully living on Lekwungen-speaking territory. He has a passion for community collaboration and social justice, particularly when it comes to newcomers and LGBTQ+ initiatives! During the day, he works as a Gender Equity and Sexual Diversity Coordinator running LGBTQ+ mental health programs at the Inter-Cultural Association of Greater Victoria (https://www.icavictoria.org/). By night, he likes going for long runs and dreaming up the perfect playlist. 
Wellness As Activism: Wellness is vital to queer activism. How we show up for ourselves informs how we show up for others.  To do that, we need to understand what our heart, mind, body, and spirit need in a uniquely queer way. This workshop will use a series of activities and reflections to identify how we're doing, what we need and where we are going in our activism journey.
-Randall Garrison is the longest consecutive serving queer Member of Parliament in Canada. Over the last 12 years he has successfully led initiatives to add transgender rights to the Canadian Human Rights Code and the hate crimes section of the Criminal Code, got the House of Commons to unanimously ban conversion therapy across Canada, and has worked to eliminate the discriminatory blood ban for gay and bisexual men. He is currently the federal NDP’s Critic for Justice, 2SLGBTQI+ Rights, and Deputy Critic for National Defence.All participants are responsible for keeping this event a safe space. There is zero tolerance for oppression or harm of any kind. Please also keep this space completely substance-free.Don't forget to check out our other Pride Week event: The Youth Pride Kick-Off (youthpridekickoff.eventbrite.ca).Contact us at vpsyouthcouncil@gmail.com or @vps_youthcouncil on Instagram.ABOUT THE VICTORIA PRIDE FESTIVALPresented by the Victoria Pride Society, the Victoria Pride Festival provides opportunities for local 2SLGBTQIA+ communities to be visible, to celebrate, to advocate and to feel connected to community. The Victoria Pride Festival 2023 will be from June 29 to July 9. A full list of festival events can be found on the Victoria Pride website: https://victoriapridesociety.org/pride-2023/ABOUT THE VICTORIA PRIDE YOUTH LEADERSHIP COUNCILThe VPS Youth Leadership Council (YLC) is a group for 14-24 year-olds that meets monthly to plan youth initiatives and events that relate to the LGBTQIA2S+ community. The YLC works to foster learning opportunities, voice youth needs and inform key initiatives to make positive impacts in our communities.To learn more, see the YLC About Page (https://victoriapridesociety.org/pride-youth-council/) or follow their Instagram @vps_youthcouncil.ABOUT THE VICTORIA PRIDE SOCIETYVictoria Pride creates opportunities for visibility, collaboration, ongoing conversations and celebration as we work towards equity for all people of diverse gender and sexual identities.This VPS Youth Leadership Council acknowledges that it organizes and works on the traditional territories of the lək̓ʷəŋən peoples, and that the land's historical relationships with the Songhees, Esquimalt, and W̱SÁNEĆ peoples have existed since time immemorial.Image credits: slaiden on unsplash.com (Speaker)."
https://www.eventbrite.ca/e/preserve-the-bounty-3-part-food-preservation-series-tickets-462405044937?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/compost-education-centre-3022484318,"Join us for a series that explores 3 key ways to preserve food!Whether you are brand new to food preservation or have experimented with some of these methods of food preservation, you'll get the complete accurate and safe run down from PreserveSafe Trained teacher Kayla on how to dehydrate, ferment and hot water bath can your favourite seasonal vegetables and fruits.This series features three 2-hour long workshops between September and October, with samples of dried, fermented and canned goods, demonstrations and hands on activities preparing foods for preservation, and you'll even get to take home some sauerkraut to ferment in your kitchen! T﻿icket cost includes a $15 materials fee. Series Outline:Preserve the Bounty #1: Dehydrating - September 9 (1:00PM-3:00PM Pacific Time)Summary: In this first of a 3 part series, come learn the science and the practicalities behind food dehydration in a solar dryer and in an electric dehydrator. Workshop Description: Come learn the basics of how to preserve the autumn abundance by solar and electric dehydration! We’ll cover food preservation basics, then launch into the science of dehydration. We’ll inspect and experience the Compost Education Centre’s Solar food dehydrators (an Appalachian solar dryer and a portable food dryer in action). You can borrow the food dryer from the CEC for free! Preserving foods is not only a delicious way to taste summer in the dark rainy days of winter, but it is also an act of sustainability and creates more security in the food system.Preserve the Bounty #2: Fermented vegetables - September 16 (1:00PM-3:00PM Pacific Time)Summary: In this second of a 3-part series, come learn the practical steps involved in preserving vegetables using fermentingWorkshop Description: The most delicious food preservation method of all – fermenting! Come learn the basics of fermenting vegetables. We’ll cover the basic science of fermenting, and how by harvesting yeasts and bacteria’s we can make healthy nutritious foods that will support gut health! Together we’ll make a simple sauerkraut for you to take home. Kayla will also do a demo of preparing fermented salsa, and we’ll even get to taste some delicious, prepared ferments.  Bring to this workshop a 500mL wide mouth jar with lid for you to take home your sauerkraut in. Preserve the Bounty #3: Hot Water Bath Canning - October 21 (1:00PM-3:00PM Pacific Time)Summary: In this third of a 3-part series, come learn the safe steps to successfully make home canned goods using the hot water bath method.Workshop Description: Ever wonder what to do with all those tomatoes? How about the epic number of beets your neighbor just gifted you? Or just want to Do-It-Yourself and make your own berry jam to enjoy in the dark days of winter? In this workshop we will talk about the basics of safe produce preservation using the hot water bath method of preservation. You’ll get to taste some yummy home canned goodies, and we’ll make a batch of home canned jam together. You will come away with a knowledge needed to can the season’s abundance safely and have a list of resources to consult for further learning._______________________ Instructor Bio: Kayla Siefried (she/her) is a settler in Lekwungen Territory and grew up in Anishinaabe and Haudenosaunee Territory. Kayla is the steward of the Compost Education Centre demonstration gardens and the curator and main educator of the Adult Education Program. She can be found growing seedlings for plant sales, working with volunteers to keep gardens healthy, flipping hot compost, arranging expert instructors to teach workshops, or out in the community teaching about soil health, organic gardening, and Do-It-Yourself tasks that increase our climate resilience.Kayla holds a Bachelor of Environmental Studies from the University of Waterloo, and she continued on with practical hands-on permaculture training, gardening and farming internships in various places on Turtle Island and beyond. Kayla is passionate about sharing her knowledge with people young and old through formal and informal education. She’s facilitated youth programs for sustainability all across Canada, Guatemala, and Cambodia, and has a zest for travel and adventure.Kayla sees the act of growing food and stewarding the soil as one that can heal on many levels. A keen sustainability activist, Kayla finds meaning in advocating for and living an environmentally sustainable life that involves bicycles, healthy food systems, and a good amount of outdoor dancing!_______________________ You must pre-register for this event.Customers can request a refund within 30 days of ticket purchase.  After 30 days refunds and workshop exchanges are not permitted due to administrative staffing capacity. Please be in touch if you are no longer able to attend but hold a ticket so we can make your space available to someone else.You can also register for the event by calling our office at 250 386 9676 or via email by contacting office@compost.bc.caIf you identify as BIPOC or are someone who experiences significant financial barriers to being involved in our programming, please get in touch about a reduced ticket cost.  The Compost Education Centre is continually in the process of examining the ways in which our program accessibility can be improved for all members of our community. This ticket gesture is by no means a fulsome examination of the systems of oppression that exist for people inside and outside of our community. We welcome your ideas and feedback.  If you are a member and would like to redeem your workshop discounts for this series, please email office@compost.bc.ca.________________________Accessibility info: The Compost Education Centre site has paths made of stone gravel (20%), and wood chips (80%). Mobility devices with wheels (such as wheelchairs, walkers etc.) are sometimes difficult to use on site, especially on the gravel paths. The strawbale learning classroom is accessed via a wooden ramp and has a wide double door and a ramp leading up to it. Once inside everything is flat. There is a single-stall gender neutral washroom on site. The washroom is not wheelchair accessible and has a small step up from the gravel pathway, and another small step up from the washroom boardwalk.________________________The Compost Education Centre is located on unceeded and occupied Indigenous territories, specifically the land of the Lekwungen people— specifically the Esquimalt and Songhees Nations. These nations are two of many, made up of individuals who have lived within the porous boundaries of what is considered Coast Salish, Nuu-Chah-Nulth and Kwakwa'wakw Territory (Vancouver Island) since time immemorial. At the CEC we seek to respect, honour and continually grow our own understandings of Indigenous rights and history, and to fulfill our responsibilities as settlers, who live and work directly with the land and its complex, vital ecologies and our diverse, evolving communities.Compost Education Centre memberships get you free workshops, discounts at garden centres around town and more great perks! Sign up or learn more on our website."
https://www.eventbrite.ca/e/scrappy-last-saturdays-tickets-562570793387?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/supply-victoria-28472525221,"Families with school-aged children (ages 7-12) are invited for a morning of upcycle crafting! ♻️ Join us every last Saturday from 10am-11am for art-making with repurposed supplies led by various instructors and makers.🎟 REGISTRATION: We have 24 tickets available (please include adults as well as children in your tally) for free or by donation. Donations are appreciated but not required. ""By Donation"" tickets can only be purchased one at a time so if you'll need to check out as many times as people you'd like to register. We will also have 4 drop-in spots available on a first-come-first-serve-basis.✋ SUPERVISION: Guardians must be present for the entirety of the workshop.🎨 MORE ABOUT THIS SERIES:SCRAPPY LAST SATURDAYS provides more sustainable and affordable alternatives for under-resourced families who care about the environment. Each workshop discusses a specific waste problem and what you can do to help through a hands-on creative reuse activity using all upcycled materials. Check out our website closer to each scheduled date for a more detailed description of the workshop: www.supplyvictoria.ca/pages/workshops.✨ ABOUT SUPPLY VICTORIA:SUPPLY Victoria is a nonprofit Creative Reuse Centre providing more affordable and sustainable alternatives to traditional art, office, and school supplies with the mission to divert materials from the landfill in order to create a more creative, inclusive, and sustainable Victoria.🌱 PROGRAM SUPPORT: Thank you to the City of Victoria for helping subsidize these workshops through their My Great Neighbourhood.📆 CLASS SCHEDULE (more info here):Saturday, February 25, 10-11am: Weaving with Partly Cloudy (Keiro Blyth)Saturday, March 25, 10-11am: TBD with Partly Cloudy (Keiro Blyth)Saturday, April 29, Saturday, 10-11am: Printmaking with Valerie SalezSaturday, May 27, 10-11am: Stamp Art with Valerie SalezSaturday, June 24, 10-11am: Brush Work with Valerie SalezSaturday, July 29, 10-11am: Intro to Hammer & Hedgehog Making with the Victoria Tool LibrarySaturday, August 26, 10-11am: TBD with Holly PIlotSaturday, September 30, 10-11am, TBD with Holly PIlotSaturday, October 28, 10-11am: TBD with Holly PIlotSaturday, November 25, 10-11am: Pastel Still Life Drawing with Jenny AuldSaturday, December 30, 10-11am: TBDSaturday, January 27, 2024, 10-11am: TBD"
https://www.eventbrite.ca/e/phylum-fantasia-tickets-643355191697?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/thedock-centre-for-social-impact-17286748074,"Underneath Crested Waves,And, Beyond the Light of Days,There is a World Enchanted by the Ballets and Ballads of Bottom-Beasts.Come Now, and Listen, for Phylum Fantasia Sings, Shouts, and Speaks!Take a Dive into the Mesmerizingly Mysterious Realm of Mollusca, and More…D﻿escriptionF﻿rom the organizers that brought you Sea Cucumbers After Dark, theDock, is proud to partner with Seaquaria to bring you, Phylum Fantasia! T﻿his will be an evening of weird species, and weirder facts. We'll be learning about Salish Sea critters from 5 phylum: profera (sponges), cnidaria (aneomones, jellyfish), echinodermata (sea cucumbers, sea urchins, starfish), mollusca (octopi, scallops, snails), and anthropoda (crabs). If you listen well, then you might also win something at trivia!If interesting information and the trials of trivia aren't enough to make your marine your dreams bubble true, then you'll love interacting with some of the species using Seaquaria's educational water basins!W﻿e look forward to meeting you there, and so too do the animals!E﻿vent OverviewIntroduction[10 minute]The 5 phylum [35 minutes]Trivia [30 minutes]Live animal stations [30 minutes]Conlusion [10 minutes]Question periodO﻿ur PartnersWorld Fisheries TrustWorld Fisheries Trust (WFT) is a registered Canadian charity that was founded in 1995 to protect the genetic diversity of dwindling BC salmon stocks. Since then, it has expanded into three branches: one focused on sustainable aquaculture in Latin America, and two focused on local issues: Seaquaria Ocean Education and Coastal Collaborative Sciences.Seaquaria Ocean EducationSeaquaria Ocean Education is dedicated to developing informed stewards to sustainably manage our aquatic resources by instilling environmental knowledge in students and community members through experiential, hands-on learning. We visit classrooms, community groups, host and attend events, and go out on field trips to teach about Salish Sea intertidal life and instill a love of aquatic environments.Our PresentersCarmen Pavlov - Division Coordinator""Carmen has always had a passion for marine life, which she has been able to pursue through education, work, free diving, and the animal husbandry practicum at the Shaw Centre for the Salish Sea. She graduated with distinction from the University of Victoria in 2021, with a BA in coastal geography and environmental studies. Carmen loves working in the non-profit sector contributing to meaningful environmental work.""Ruhee Janmohamed - Education and Outreach Officer""Ruhee graduated with a BsC in Combined Physics and Astronomy from the University of Victoria. During her degree, she learned about her love for public science outreach by running programs with UVIC and the DAO here in Victoria. She also learned about her interest in ocean life and education and has joined Seaquaria to share this love with the public.""Bailey Stefani - Education and Outreach Officer""Bailey has always had a love for all marine life and the ocean. Having recently graduated from the University of Victoria with a BSc in Marine Biology she found that her passions lie in conservation and scientific outreach. She fulfilled her love for teaching and marine life through volunteer aquarist/educator work at the Shaw Centre for the Salish Sea, working in outreach with non-profit organizations and spending her free time being in and around the ocean. She is extremely excited to have joined the team at Seaquaria."
https://www.eventbrite.ca/e/circular-economy-speaker-series-reducing-textile-waste-tickets-649402048007?aff=ebdssbdestsearch,https://www.eventbrite.ca/o/city-of-victoria-26933807067,"Residents, business owners and non-profit organizations are invited to attend this in-person session to learn how to reduce textile waste across Victoria, BC. A panel of seven experts will share information and answer questions on topics including the impacts of ‘fast fashion’, clothing and gear repair and repurposing, and solutions to reduce textile waste such as reuse and recycling. Following the presentations and panel discussion, attendees have an opportunity to see and feel examples of circular textiles in our community through information booths set up around the room. Enjoy complimentary coffee and pastries provided by local Victoria businesses. All attendees will also be entered to win a zero-waste door prize. Speakers:Lindsey Boyle – Circular Citizen Emily McGill – Textile Lab for Circularity Dr. Anna Posacka – Ocean Diagnostics Inc. Lisa McAnulty – ecologyst Trish Tacoma – Smoking Lily Sabine David – ANIANMeaghan McDonald – Salt Legacy Learn more about the City of Victoria's waste reduction work at victoria.ca/zerowaste"
https://www.eventbrite.com/e/3-day-wellness-retreat-for-transforming-individuals-from-burnout-to-bliss-tickets-647338736587?aff=ebdssbdestsearch,https://www.eventbrite.com/o/marla-williams-coach-66657135453,"What Your Investment Covers6 hours of hands-on, experiential learning that is life-changingEnergy shifts and knowledge on how to improve and manage your energy systemDeep Meditative Healing Journeys throughout the 3-day Retreat1-hour transformational personalized 1:1 rapid result healing and coaching session to help you overcome limiting beliefs and negative emotions permanently.Healing art projects available in an outdoor covered areaEssential Oil Experiences and EducationA personal retreat journal to document your learnings, thoughts, ah-ha's, and practices you would like to build into your lifeCreation of a Personalized BEING Zone PracticePersonal journaling exercises for letting go and healing your tendencies to exist in stress or unhappinessPractical easy to use tools that have the ability to instantly shift how you are feeling, bringing you back to the calm, happy place you wish to existPowerful relaxation and stress relief activities and tools that will easily be able to be incorporated into your daily lifeIf you invite and bring a friend or your partner, you will receive a free, autographed copy of Marla’s book, The BEING Zone. Marla’s book will also be available for other participants to purchase at the event for just $15. (Available on Amazon at $16.95)P﻿LUS: Guided Sound Bowl Healing with Kristi Mosely (1 Hour)Share a potent afternoon of intentional soundscapes with Kristi of Mystic Heart, honoring the sacred Mother energy. Immerse and relax into the rhythmic gong beats and harmonizing crystal bowls as we celebrate the sacred feminine and transform our energy. Kristi’s Sound Journey will cultivate an environment for deep relaxation, inner peace, and renewal.Qigong Session with Liliana Franz (1 Hour)Qigong is an ancient Chinese practice aimed at quieting the mind and body through meditative movement. By pairing movement, intention, and breath, we can reach deep relaxation and lasting health benefits. This practice allows us to connect on a deeper level to ourselves and, ultimately, all living things by deepening our relationship with nature and how we can live harmoniously in an ever-changing environment.Drum Therapy with Heather Mullin of Healing Harmony (1 Hour)Drum therapy encourages people to release inner trauma through meditative rhythms. Heather is delighted to bring drum therapy to you. You will be lying or sitting in a comfortable position. You will hear the sounds of handmade deer and elk skin drums, along with vocal toning and chanting. You will experience a deep connection to yourself, others, and the divine spirit as we create empathy and compassion within our drumming and chanting circle. Please wear comfortable clothing and bring a yoga mat, blankets, and/or pillows to allow for complete comfort, rest, and restoration. Your goal is to release what no longer serves you as these healing vibrations reach you on the cellular level.Time to experience the amazing grounds of the Bow Sanctuary, including the restoring bamboo forest, the koi pond and gardens, the healing labyrinth, and the Persimmons Bistro.   You also can choose to add on massages, a sauna, or other treatments during your free time."
https://www.eventbrite.com/e/elevate-your-nutrition-with-cosmic-veggies-tickets-667196722357?aff=ebdssbdestsearch,https://www.eventbrite.com/o/wellness-for-life-amp-cosmic-veggies-67810623743,"Are you ready to unlock the secrets to optimal health? Join us for an exclusive event in partnership with Wellness for Life and Cosmic Veggies, where we bring together the power of functional medicine and clean, whole foods to address the root cause of your health concerns.In this thoughtfully prepared event, you'll have the opportunity to learn from  experts in the field and discover how combining the principles of functional medicine with the nourishing benefits of whole foods and purposeful cleanses can revolutionize your well-being.During the event, we will delve into the key pillars of cleanses, exploring beyond the fads and trending diets. From hormonal imbalances and gut health to inflammation and chronic fatigue, our expert speakers will provide valuable insights and actionable changes to help you regain control of your health.Our esteemed partners at Cosmic Veggies will showcase their innovative approach to plant-based eating. Come and taste samples of  cleansing juices and food created by their expert chef, packed with nutrient-rich ingredients that will tantalize your taste buds and support your wellness journey. Explore how vibrant, whole foods can provide the essential building blocks for vitality and longevity.This collaboration between Wellness for Life and Cosmic Veggies has been a long time in the making, bringing together the best of functional medicine and clean, whole foods. We are excited to share this unique opportunity with you and guide you on your path towards optimal health!Don't miss out on this extraordinary event that has the potential to transform your life. Join us and discover the power of functional medicine combined with the nourishment of whole foods. Seats are limited, so secure your spot now and take the first step towards unleashing your optimal health!"
https://www.eventbrite.com/e/retiring-into-your-garden-with-ease-tickets-642339824707?aff=ebdssbdestsearch,https://www.eventbrite.com/o/padilla-bay-national-estuarine-research-reserve-10922768887,"Learning to plan, design, build and maintain simpler gardens & gardening lifestyles doesn’t have to be difficult. In fact, simplifying can still mean you have gorgeous, enjoyable outdoor spaces. So in this gardening program, you’ll discover great tools for debilitated or aging bodies. And you’ll thrill to easy-care plants that add Wow!. Moreover, we’ll share other tips for less-aches-more-ahhs in your garden. So whether you’re young or old, a veteran gardener or the newly aspiring green thumb who just wants easier ways to garden, this program can help ease your gardening lifestyle.Garden coach and founder of Garden Mentors, Robin Haglund is an international gardening speaker, teacher, writer, and Padilla Bay neighbor."
https://www.eventbrite.com/e/poco-wellness-with-physical-therapist-dr-stephanie-irwin-tickets-653573204047?aff=ebdssbdestsearch,https://www.eventbrite.com/o/poco-bar-amp-lounge-mister-rhodes-15381965280,Join poco wellness and local physical therapist Dr. Stephanie Irwin of RISE Performance & Health to in invest in your health. - Improve neck mobility- Gain tools to use when stiff and sore- Strengthen your neck and posture- Release tention in your shoulders
https://www.eventbrite.com/e/care-presents-moonlight-movie-night-a-wellness-program-fundraiser-registration-611557784797?aff=ebdssbdestsearch,https://www.eventbrite.com/o/care-wellness-center-at-grub-64018342303,"Grand Rising and Good DaW﻿e are counting down until the launch of our pilot wellness programs which will provide tools and techniques to young BIPOC adults for re-entry and community integration.  We've partnered with Ground-Raised Bounty (GRuB), C.A.R.E. Family Services, Transition Way, Anderson Multi-Cultural Consulting, Yoga Behind Bars, and many others to develop our non-traditional program which integrates a holistic approach to re-integration for young BIPOC adults 18-25 years old. *** G﻿ames | Music | Vendors | Rated-R Movie Screening ***J﻿oin us for a day of entertainment, networking, and fun. Also learn more about Christlike AgroTourism for Racial Equality (C.A.R.E.) Wellness Center & Services at your favorite local, organic farm GRuB. It's our first live fundraiser and we're kicking summer off with a Moonlight Movie Night, screening the 2016 Box Office hit and critically-acclaimed movie, ""Moonlight"". We'll dive deep into BIPOC wellness, bring awareness to Dr. Joy DeGruy's Post-Traumatic Slave Syndrome (PTSS), and how C.A.R.E. is working towards helping our BIPOC community address its trauma.S﻿ponsor a Program Participant! Donate towards our cause! Volunteer at our events! Contact us today and find out ways you can get involved in this great cause or contract us for services. Tickets available for in-person attendance or online streaming available for charity contributions. In-Person Tickets are limited! So, don't delay, and buy yours today!Visit Us Here: w﻿ww.carewellnesscenter.org/eventsNot able to join us in person, no problem! You can still follow our LIVESTREAM online and donate to our charity and share this link with your family and friends: https://gofund.me/7c977c66Clean Greens Podcast featuring C.A.R.E. : https://www.youtube.com/live/CVhhf2frJzw?feature=shareParking: P﻿arking at GRuB is limited to Bing Ct. NW (away from the private residential area/loop). Please carpool if you can, and park nearby at Olympia Unitarian Universalist Church: 2315 Division St NW, Olympia, WA 98502. There is a 6 minute walk from OUUC to GRuB. There is ample space at OUUC, Burri Park, and Southwest corner of Division and Elliot. Please be mindful of nearby residents. Thank you.Dress code: Dress comfortable. Consider that GRuB is an operational farm with natural hazards, and seating areas are mostly outdoors. Open-toe shoes are not recommended. Accessibility: The GRuB community house and restrooms are available to registrants, and are wheelchair accessible. Captions will be provided during the movie screening.Pollution: GRuB is a fragrance-free, drug-free, smoke-free, plastic-free, and harassment-free space. There are waste management systems only for compost and recyclables. Please avoid unnecessary waste. Please avoid noise pollution as GRuB is located in a residential area. If you park on Bing Ct NW, please do not park your wheels in the gutter as this obstructs neighborhood sewage. Thank you for your cooperation and collaboration in the efforts of sustainability.Maintain a clean vendor space: C.A.R.E. and GRuB cannot be held liable for any lost, stolen, or damaged goods or items. Please consider keeping valuables locked and out of sight or in your vehicle. Please keep all walkways clear, free of debris, and vendor area de-cluttered. Safety: Take responsibility for your personal safety. Report incidents, accidents, harassment, or damages if they occur, to the nearest C.A.R.E. or GRuB representatives*﻿***All donations are tax-exempt. W-9's provided upon request. Please email careprogramwa@gmail.com for more details."
https://www.eventbrite.com/e/urban-foraging-tickets-642755588267?aff=ebdssbdestsearch,https://www.eventbrite.com/o/melany-vorass-herrera-47153428543,"Many gardeners are already recognizing many of the benefits of these 'interlopers.' However, when it comes to serving them up in the kitchen, few of us have learned to take full advantage of these labor-free gifts. This hands-on workshop includes discussion on gathering ethics, local rules and regulations, safety, and general information about how to cook with weeds. Attendees receive a handy take-home flier with foraging and cooking tips.Wear comfortable walking shoes and weather appropriate clothing. Our walk will be less than a mile.Instructor Melany Vorass Herrera is an Evergreen grad whose studies focused on ethnobotany and environmental policy. Retired now, her work included protecting water quality, conducting environmental cleanups and helping developers comply with the Endangered Species Act. Her book, The Front Yard Forager, brings DIY harvesting right to your door, making foraging easy, accessible, and fun for everyone even in the middle of the city or suburbia. Check her out at frontyardforager.net"
https://www.eventbrite.com/e/how-to-reset-to-your-superwomans-self-tacoma-tickets-515487074717?aff=ebdssbdestsearch,https://www.eventbrite.com/o/super-self-wellness-43620248203,"Free Live 2-Day Workshop (via Zoom)A workshop designed for all Superwomen - women managing their demanding career and family life while sacrificing their own needs. It's not surprising that you feel Exhausted and have absolutely No Energy.Have you been living with stress so long that you feel it is controlling your life or has become accepted as your daily norm?Are your relationships impacted by your depleted state regardless of how much you 'people please'?You crave quality time for yourself but don't know how to fit it into your day and when you do find time, you feel guilty about it?Have you tried other methods to cope or manage stress, only to feel more unhappy, totally drained and have no idea how to 'fix' it?Learn to easily RESET YOUR INNER SELF by ELIMINATING STRESS permanently with the simple 4-Step S.E.L.F Method (Stress Elimination for Limitless Freedom).This 4-Step Method is simple to grasp and you will be surprised how easy it is to access! This is entirely Inner work - it is reconnecting to the better part of you and bringing reality to your inner worldEach day in the workshop, you will learn how to implement the four steps into your life - to live from the Inside-Out through:Self Alignment, Self Awareness, Self Love, Self CareThis discovery includes simple suggestions or examples of how to apply these in life. The 2-day workshop starts and ends at the same time each day (3rd week of each month - Saturday and Sunday).The workshop is interactive so come ready to participate and share in this safe space. Your participation will help you discover and unlock what your Inner Self already knows - and then apply it for real change in your unique real world.Imagine how good you'll feel living your healthiest best! Your family will love the rejuvenated you - giving your best while feeling your best is so much easier from a restored place than through exhaustion. You will turn heads at work with the energy you bring to your meetings and interactions. Your friends will be amazed with the change and love the renewed time you have to give in your relationships. And, the best part, YOU will have energy beyond what you ever thought possible with more than enough for your own personal desires.With stress elimination your overall best health will be supported - seeing improvements in aches/pains and sleep as well as reduced anxiety and depression.In this workshop you'll leave with:Clarity around the truth, reality and cause of stress.What connection to your SELF really means.Mini Action Plan that will help you start releasing it immediately for increased energy!New friends who may become part of your support network going forward.Join us for this 2-day interactive workshop to start creating your stress-free world! Each session is 2.5 hours. There will be time for a Q+A at the end of each session and we will finish with your SELF Reset. This is YOUR time!"
https://www.eventbrite.com/e/a-flock-of-80s-and-invincible-double-show-tickets-651507455337?aff=ebdssbdestsearch,https://www.eventbrite.com/o/ocean5-17592695821,Two great bands together one epic night.  Invincible is the NWs premier Pat Benatar tribute band. A Flock Of 80s is the ultimate 80s new wave cover party band.  Join us August 18th for a fantastic trip back to the 80s. P﻿resale is encouraged for the venue to plan for the best fan experience. Tickets will also be available at the door.
https://www.eventbrite.com/e/how-the-top-professionals-achieve-their-goals-without-burnout-using-tmrf-tickets-670583271617?aff=ebdssbdestsearch,https://www.eventbrite.com/o/chad-earhart-coaching-company-67872030603,"In this workshop, participants will learn to:Identify areas where you need to take control of your time management.Overcome procrastination and manage stress effectively.Develop strategies to process and retain critical information efficiently.Improve comprehension and focus for enhanced productivity.Adapt and act decisively when priorities shift.Utilize tools for problem-solving and decision-making.Organize and estimate your workload accurately.Boost performance and productivity in your professional endeavors.Manage interruptions and conflicts with greater ease.Achieve a balance between professional goals and personal time.Learn techniques for driving sustainable action in the long term. You will leave the workshop equipped with actionable strategies to optimize your workflow, overcome common productivity challenges, and create a balanced and fulfilling life.Who Should AttendYou must be someone who:is willing to invest in themselves and not so proud they cannot learn from othersis wanting to grow their dream/calling/business/practice with more focus and less work is committing themselves to achieve this outcome right nowOn the other hand, if you're someone who is:is not willing to see themselves as part of the problem and also part of the solution is not actively seeking support nowwill not see their own ''stuff'' and only blame circumstances for their lack of success... then this might not be a fit for your right now.Don't let time slip through your fingers – join us for this transformative workshop and unlock your potential to manage your time effectively, supercharge your productivity, and create the life you envision. Seize the opportunity to gain control over your schedule and register now to secure your spot!If you want a quick strategy session, just go to chadearhart.com/busyleader to set up a schedule or click here.Go on... it's totally free!You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress."
https://www.eventbrite.com/e/marcie-colleen-and-susi-schaefer-event-signing-tickets-667059341447?aff=ebdssbdestsearch,https://www.eventbrite.com/o/arvida-book-co-31621851259,"Marcie ColleenA former classroom teacher turned children’s book author, Marcie Colleen has written The Super Happy Party Bears chapter book series and picture books Love, Triangle and The Bear’s Garden. Her latest release, Survivor Tree, tells the true story of a pear true that survived the September 11th attacks. Marcie currently works at Epic! Originals as a senior Writer/Editor, working on comics and other prose for a digital platform.Susi SchaeferA children’s book author and illustrator, Susi Schaefer was also trained as a glass painter after being raised in the Austrian Alps. She illustrated the book Zoo Zen and the upcoming Good Morning, I Love You, Violet! She is also the author-illustrator of Cat Ladies and the most recently released book of hers, The Glow Show, which teaches about the importance of friendship while educating kids about sea creatures."
https://www.eventbrite.com/e/revolutionary-july-4th-speak-out-tickets-669514996377?aff=ebdssbdestsearch,https://www.eventbrite.com/o/freedom-socialist-party-33181130339,"Celebrate the revolutionary holiday with a tribute to the architect of socialist feminism, Clara Fraser, on the 100th year since her birth. Get fired up by organizers and agitators for labor, Queer, Trans, reproductive rights and more as they carry on Clara’s tradition of militancy and audacity.
Tuesday, July 4, 11am
Lenin Statue
Fremont Pl. N. & N. 36th St., Seattle
Bring water, friends and loud voices!
For more info call 206-722-2453 or email SeattleFSP@socialism.com"
