web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685712722-24","https://www.eventbrite.com/d/dc--washington/sustainability/?page=5","„sustainabilityCAMPS“: #3 (ESG) Reporting","https://www.eventbrite.de/e/sustainabilitycamps-3-esg-reporting-tickets-528280068907?aff=ebdssbdestsearch","digitalHUB Aachen e.V.","https://www.eventbrite.de/o/digitalhub-aachen-ev-15171060207","So etablieren Sie ihre NachhaltigkeitsstrategieDie vielfältigen Wechselwirkungen der digitalen Transformation und der Nachhaltigkeitstransformation - zwei große Transformationsprozesse, die gerade zeitgleich in vollem Gange sind  - haben einen essenziellen Einfluss auf die Zukunftsfähigkeit deutscher Unternehmen. Zudem erhöht sich der Druck auf Unternehmen, ressourcenschonend zu wirtschaften und soziale Verantwortung zu übernehmen. Auch Tech-Startups sind vor allem im Bereich der Lieferketten darauf angewiesen, sich von vorneherein mit dem Thema auseinander zu setzen. Sie wollen Ihr Unternehmen zukunftssicher aufstellen und Ihre Wettbewerbsfähigkeit steigern? Dann besuchen Sie unsere sustainabilityCAMPS! In unseren interaktiven Halbtages-Workshops erfahren Sie, wie Sie die Transformation hin zum nachhaltigen Wirtschaften in Ihrer Organisation strategisch angehen.Die sustainabiltiyCAMPS können einzeln oder als Serie besucht werden. Der Entwicklungsstatus des Unternehmens oder Startups spielt keine Rolle.Gehören Sie zu den Pionieren und stellen sie ihr Unternehmen zukunftsfähig auf - wir freuen uns auf Sie!#3 (ESG) ReportingEU-Taxonomie, CSR-Direktive, Lieferkettensorgfaltspflichtengesetz: all diese neuen Regeln und Gesetze erfordern Berichterstattung und damit auch die Sammlung und Verarbeitung von Daten. Sind diese auch für mein Unternehmen relevant? Wenn ja, ab wann? Wenn nein – muss ich sie trotzdem kennen? Diese Fragen werden im ersten Teil des dritten Moduls der sustainabilityCAMPs erarbeitet. Danach beschäftigen wir uns mit den Fragen: Was muss berichtet werden? Woher kommen die für das Reporting notwendigen Daten? Wie und warum schreibe ich einen Nachhaltigkeitsbericht?Ihr persönliches Extra: Ausgangspunkt für die Entwicklung der Workshop-Reihe ist das Buch „Nachhaltigkeit effektiv gestalten“ von Dr. Dorothea Ernst. Es wird an alle Teilnehmer:innen der gesamten Reihe als Hintergrundinformation ausgegeben.Alle Informationen zur Workshop-Reihe ""sustainabilityCAMPS"" finden Sie hier.Zielgruppe: Geschäftsführer:innen, Nachhaltigkeitsmanager: innen, Führungskräfte, Innovationstreiber:innen Inhalte: Theoretische Impulse; Methoden kennenlernen; gemeinsamer Austausch Referentinnen: Dr. Dorothea Ernst, Coach | Autorin | Sustainability Catalyst der INFORM GmbH  & Annika Büschgens, Coach | Projektleiterin Sustainability im digitalHUB AachenOrt: digitalCHURCH, Jülicher Straße 72a, 52070 Aachen Konditionen: Alle Camps sind für unsere Mitglieder kostenfrei. Alle anderen zahlen 200 EUR zzgl. MwSt. pro Person und Camp. Die komplette Camp-Reihe kann für 1.000 EUR zzgl. MwSt. pro Person gebucht werden. Anzahl der Teilnehmer:innen: maximal 20 Personen Ready to Start?"
"1685712730-25","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","How to Reset to Your Superwoman's 'SELF'! - Washington","https://www.eventbrite.com/e/how-to-reset-to-your-superwomans-self-washington-tickets-515895937637?aff=ebdssbdestsearch","Super Self Wellness","https://www.eventbrite.com/o/super-self-wellness-43620248203","Free Live 2-Day Workshop (via Zoom)A workshop designed for all Superwomen - women managing their demanding career and family life while sacrificing their own needs. It's not surprising that you feel Exhausted and have absolutely No Energy.Have you been living with stress so long that you feel it is controlling your life or has become accepted as your daily norm?Are your relationships impacted by your depleted state regardless of how much you 'people please'?You crave quality time for yourself but don't know how to fit it into your day and when you do find time, you feel guilty about it?Have you tried other methods to cope or manage stress, only to feel more unhappy, totally drained and have no idea how to 'fix' it?Learn to easily RESET YOUR INNER SELF by ELIMINATING STRESS permanently with the simple 4-Step S.E.L.F Method (Stress Elimination for Limitless Freedom).This 4-Step Method is simple to grasp and you will be surprised how easy it is to access! This is entirely Inner work - it is reconnecting to the better part of you and bringing reality to your inner world.Each day in the workshop, you will learn how to implement the four steps into your life - to live from the Inside-Out through:Self Alignment, Self Awareness, Self Love, Self CareThis discovery includes simple suggestions or examples of how to apply these in life. The 2-day workshop starts and ends at the same time each day (3rd weekend of each month - Saturday and Sunday).The workshop is interactive so come ready to participate and share in this safe space. Your participation will help you discover and unlock what your Inner Self already knows - and then apply it for real change in your unique real world.Imagine how good you'll feel living your healthiest best! Your family will love the rejuvenated you - giving your best while feeling your best is so much easier from a restored place than through exhaustion. You will turn heads at work with the energy you bring to your meetings and interactions. Your friends will be amazed with the change and love the renewed time you have to give in your relationships. And, the best part, YOU will have energy beyond what you ever thought possible with more than enough for your own personal desires.With stress elimination your overall best health will be supported - seeing improvements in aches/pains and sleep as well as reduced anxiety and depression.In this workshop you'll leave with:Clarity around the truth, reality and cause of stress.What connection to your SELF really means.Mini Action Plan that will help you start releasing it immediately for increased energy!New friends who may become part of your support network going forward.Join us for this 2-day interactive workshop to start creating your stress-free world! Each session is 2.5 hours and begins at 12PM Pacific. There will be time for a Q+A at the end of each session and we will finish with your SELF Reset.This is YOUR time!"
"1685712735-26","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Release to Receive: Restorative & Healing Prayer and Yoga","https://www.eventbrite.com/e/release-to-receive-restorative-healing-prayer-and-yoga-tickets-635876151687?aff=ebdssbdestsearch","Courtney Hughes","https://www.eventbrite.com/o/courtney-hughes-30023684860","2023 is your season of increase! If you create opportunity to release you'll receive your healing, breakthrough, and promise. Through this healing experience and encounter with God you can come into your blessing through transformative prayer and yoga. Be sure to bring a yoga mat and wear comfortable clothes. Connect with us: @iamcourtneyvictoria @goddessflowyoga"
"1685712739-27","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Montgomery College Student Affairs and Science Building","https://www.eventbrite.com/e/montgomery-college-student-affairs-and-science-building-registration-642442351367?aff=ebdssbdestsearch","Building Enclosure Council (BEC) - Baltimore","https://www.eventbrite.com/o/building-enclosure-council-bec-baltimore-7281430705","An aging 1970’s building in the heart of campus is transformed with an addition and renovation to provide an accessible central connection between two quads and support interdisciplinary academic programs as well as much needed informal lounges for students on this commuter campus to study and connect between classes. Student Affairs and Science Building at Montgomery College Germantown Campus is a project that responds to the needs of the college to allow continued operation of a significant portion of the building even through construction. High performance glazing, integrated sun shading, an energy-efficient mechanical system, and infrastructure for solar photovoltaics contribute to the whole building’s LEED Gold Certification.The addition is organized with long linear elements, evoking concepts of shifting tectonic plates, to afford a maximized amount of internal space with access to natural light as well as spaces in between for commons and informal gathering. This concept also creates a vertical separation between the existing and new, and focuses the 100,000-sf renovation and addition on the new quad side. Working within the constraints of the existing structural system, the efficiently organized building houses an interdisciplinary program including teaching laboratories, classrooms, offices, and informal learning spaces. In the presentation, Jonathan Lessem from Ziger|Snead Architects and Brian Rose from Simpson Gumpertz & Hager will discuss the integrated design process to achieve the operational, sociological, and sustainability goals all working together to enhance the campus experience.In this session, participants will:Describe the process of how the building design approach can respond to the different parameters to deliver a built environment that is more accessible, more sustainable, and more functional.Discuss how creative problem solving and intentional renovations can maximize use of existing resources and buildings within higher-education campuses to support the evolving needs.Identify key building envelope details and material selections to optimize performance.Implement the collaborative process of building enclosure commissioning in renovating existing buildings.1 AIA LU (HSW) is anticipated*﻿Refreshments provided/sponsored by Ziger|Snead*Speakers:Jonathan Lessem, Ziger|Snead Architects (Architect of Record)With more 25 years of experience, Jonathan is a technical expert for construction detailing and an invaluable internal resource for building materials, code analysis, and document standards. Jonathan’s experience and passion for design are coupled with skillful listening and interpretation of the clients’ needs. He has coordinated teams for numerous complex projects and is a skilled orchestrator of communication and information amongst all parties involved. His vast experience working within historic preservation and redevelopment projects makes his particularly adept at navigating technical requirements of historic adaptive reuse projects within regulatory constraints. With admirable humility, Jonathan works with clients on a day-to-day basis to create meaningful and successful facilities at all scales.Brian Rose, Simpson Gumpertz & Heger, Inc. (Envelope Consultant)Brian Rose provides a variety of building enclosure commissioning, consulting, and investigation services for owners, architects, and contractors. He has closely collaborated with project teams to develop novel and reliable solutions for numerous mixed-use residential, office, higher education, and cultural buildings striving for high sustainability goals, including net zero and Passive House. Brian leads the commissioning group in SGH’s Washington, DC, office and manages several complex, high-performance building enclosure design and rehabilitation projects throughout the Mid-Atlantic. He holds BECxP and CxA+BE certifications and is an active member of the Air Barrier Association of America, Fenestration and Glazing Industry Alliance, and Association of Preservation Technology."
"1685712744-28","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Go Smudge Yo Self Metaphysical Market","https://www.eventbrite.com/e/go-smudge-yo-self-metaphysical-market-tickets-624564949577?aff=ebdssbdestsearch","Shardae Brantley","https://www.eventbrite.com/o/shardae-brantley-13636938001","S﻿age, Crystals, Tarot Cards, and intuitives galore! Come join us for a weekend of self-reflection, soul alignment, and shopping.S﻿ome of the best lightworkers in the area will be in attendance helping you to heal, connect with your Highest Self, and advise you on your spiritual journey. Limited vendor space is still available to inquire please email: theamethystempress000@gmail.com"
"1685712748-29","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Come As You Are","https://www.eventbrite.com/e/come-as-you-are-tickets-633703142157?aff=ebdssbdestsearch","Tina Valdez","https://www.eventbrite.com/o/tina-valdez-65672863443",""
"1685712752-30","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","June 2023 Mentor Dinner with DC EcoWomen","https://www.eventbrite.com/e/june-2023-mentor-dinner-with-dc-ecowomen-tickets-643376906647?aff=ebdssbdestsearch","DC EcoWomen","https://www.eventbrite.com/o/dc-ecowomen-52918332353","DC EcoWomen's Mentor Dinner series connects environmental leaders with our members, and provides an opportunity to glean insights on different career paths in the environmental field. These exclusive events are  limited to 6 spots to ensure the most in-depth, engaging conversations with the featured guest. This month's guest is Zainab Mirza, an expert in environmental justice, the clean energy transition, and the policy program needed to achieve a sustainable energy future and clean environmental future that for all!T﻿he Mentor Dinner will be taking place at DC Vegan in Dupont Circle. DC Vegan is committed to sustainability  delicious plant-based cuisine! Please note that tickets are $5 each, and participants are also asked to pay for their own  meals. Due to penalties from the venue for individual cancellations, please only RSVP if you are certain of your interest and availability to attend.Zainab Mirza is the environmental justice associate with the Department of Energy’s Loan Programs Office where she advises loan applicants on community benefit plans including on workforce development, stakeholder engagement, and the Justice40 initiative. Previously, Mirza was at the Center for American Progress working on offshore energy transition and Indigenous-led conservation. Mirza also worked with the Clean Energy Business Network advocating on behalf of 5,000 clean energy small businesses across the country. She has served numerous campaigns, the Environmental Protection Agency, and the Senate Committee on Energy and Natural Resources. Mirza holds a BA in International Studies and Environmental Studies from American University."
"1685712756-31","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Women's Circle of Excellence WoCoE","https://www.eventbrite.com/e/womens-circle-of-excellence-wocoe-tickets-602714323767?aff=ebdssbdestsearch","Cyber Bytes Foundation and American Cyber League","https://www.eventbrite.com/o/cyber-bytes-foundation-and-american-cyber-league-28749005127",""
"1685712760-32","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Home Composting Workshop at Madeira St. Community Garden","https://www.eventbrite.com/e/home-composting-workshop-at-madeira-st-community-garden-tickets-640685165577?aff=ebdssbdestsearch","Baltimore Department of Public Works' GROW Center","https://www.eventbrite.com/o/baltimore-department-of-public-works-grow-center-43001909923","Interested in learning how to compost but not sure where to begin? Already composting but need a refresher? This Home Composting workshop will give you what you need to be a successful composter!The hands-on workshop will cover the benefits of compost, the setup and steps to creating successful compost, and how to treat common problems that might arise. This will be an ""in-house workshop led by Mark Cameron and Tara Medina Caplis who manage and coordinate the GROW Center. All participants will have the option to take home a composting bin courtesy of DPW Bureau of Solid Waste. The bins are 33 inches tall and 24 inches wide (almost 3 feet by 2 feet) so please verify that your car can fit the bin.If you register and are no longer able to attend, please email tara.medina-caplis@baltimorecity.gov"
"1685712764-33","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Spectrum Policy and Underserved Communities","https://www.eventbrite.com/e/spectrum-policy-and-underserved-communities-tickets-643044773227?aff=ebdssbdestsearch","ALLvanza, MMTC and LGBT Tech","https://www.eventbrite.com/o/allvanza-mmtc-and-lgbt-tech-66388467853","Event Description: As part of our ongoing conversation about policies and initiatives that impact underserved communities, please join ALLvanza, the Multicultural Media, Telecom and Internet Council (MMTC), and LGBT Tech, on June 13th at 12pm, for an in-person conversation on spectrum policy and the impact on underserved communities. Spectrum policy plays a pivotal role in shaping access to wireless communication and technology, impacting various aspects of our daily lives. However, the effects of spectrum policies on underserved communities are often overlooked. Through an engaging and informative discussion, this panel will demystify spectrum policy fundamentals while highlighting the ways in which underserved communities can benefit from and contribute to this key issue. The goal is to find tangible solutions to the current spectrum policy challenges so we can work towards creating a more equitable and inclusive digital future for all. S﻿speakers to be announced soon Event series description:The Moving Underserved Communities Forward event series—hosted by ALLvanza, the Multicultural Media, Telecom and Internet Council (MMTC), and LGBT Tech—brings together diverse leaders to discuss technology and telecommunications policy issues facing underserved communities. Our goal is to create a venue where new ideas can blossom into programs, partnerships, or policy strategies capable of providing meaningful solutions to urgent challenges. By convening diverse thought leaders to tackle some of our toughest problems, we are ensuring policymakers have a better understanding of the issues and possible solutions, making positive change for minority communities in the U.S. and creating a more equal nation where all people have an equal shot at the American dream."
"1685712768-34","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","""I Am Worthy"" Women's Empowerment Workshop","https://www.eventbrite.com/e/i-am-worthy-womens-empowerment-workshop-tickets-630486902297?aff=ebdssbdestsearch","Karen L. Miller","https://www.eventbrite.com/o/karen-l-miller-65382404363","J﻿oin us for Encouraging and Uplifting sessions in a Judgement-Free Environment to promote self-worth. T﻿opics Include:Positive Self-talk
knowing my worth
believing in me
Breaking through fears of judgement
declaring your uniqueness"
"1685712772-35","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","BE BOLD. BE BRILLIANT. BE BADASS.  BE BETTER","https://www.eventbrite.com/e/be-bold-be-brilliant-be-badass-be-better-tickets-640720852317?aff=ebdssbdestsearch","Kim Webster","https://www.eventbrite.com/o/kim-webster-26252883737","TEDxUStreetWomen is a local, independently organized event to be held in Washington DC. We want this to be an event that strives to recreate the unique experience found at TED, where the world’s leading thinkers and doers congregate to share what they are most passionate about. At its core, the fundamental goal of TED and TEDxUStreetWomen is to foster and spread great ideas while celebrating Washington DC and the U Street Corridor community. 														  			Bold + Brilliant = Badass is our Mantra! What do we mean when we say, Bold + Brilliant =  Badass?  To be Bold, means you are willing to speak out for the issues that mean the most to you.  To be Brilliant, means you have the experience, knowledge, and passion needed to advocate for your idea. When you combine Bold + Brilliant, the results is a Badass. Being a Badass means that, despite your fear, any potential backlash/criticism, or how unpopular your idea maybe to some, you will still push forward to share your truth.   														  BE BOLD.   BE BRILLIANT.   BE BADASS.
  BE BETTER 
 We've all heard the saying - do better.  We've even challenged ourselves to do better.  This year's theme takes doing better to another level.  You will hear speakers share their ideas on how doing is not enough, we as humans need to BE Better.  To be better means to do things at a higher degree often and consistently to create sustainability. Join us as we look at ways to Be Better humans. Are you ready to be a part of a network and connect with individuals who are Bold, Brilliant and Badass?Why TEDxUStreetWomenWomen are realizing that the way things used to be is not the way things should be. More and more, women are becoming empowered to break the glass ceilings and strive towards finding their place in leadership roles. Roles that challenges the old way of thinking while creating opportunities for women to make a difference in the world. Women are not new to leadership; think of Cleopatra or Queen Elizabeth. Think of the women who led the civil rights and education reform movements. However, women are still outnumbered by men in the most prestigious positions, from Capitol Hill to the board room.Although a lot is being done to change the way women are seen, much still needs to be done. Women make up more than half the U.S. population, yet there are only one in five women in Congress. Men still out pace women in salaries and positions. Women across the globe are regaining their confidence and becoming bold, brilliant and unapologetic. During this conference, we will celebrate, not only the successes of women, but ponder on ways to be innovative and inspirational. Ways to affect the planet and the people on it.We want to change the social norms and empower women to be Bold and Brilliant.  We don't want women to be ashamed of speaking their truths.  This platform is for Badass women who want to share their idea that can change the world!Why U Street Corridor?As a 6th generation Washingtonian, I’ve always known U Street to be a community build on activism. Arthur Ashe once said, “The corner of 14th and U was the grapevine. . . . If you were at that corner, you always had the sense that something big was about to happen”.  Known as Washington’s cultural center at the turn of the century, U Street has long been a backbone of the city’s homegrown jazz, arts, and civil rights movements. Once bearing the scars of riots and protests, today it has regained its rightful place as the street to showcase DC’s vibrant cultural life, from music and food to activism and art. U Street has historically brought Washingtonians together to the sound of its homegrown music, from jazz and blues to rock and go-go. Today its renovated clubs, new restaurants and shops are once again the center of DC’s humming nightlife. U Street is home for those who want to march to their own beat.  It’s both historic and colorful, boasting some of the richest culture of the city and full of bars, restaurants, and boutiques – as well as plenty of DC locals who come to enjoy the culture and the people-watching.  About TEDTED is a nonprofit organization devoted to Ideas Worth Spreading, often in the form of short talks delivered by leading thinkers and doers. Many of these talks are given at TED conferences, including our annual gathering in Vancouver, as well as TEDWomen, intimate TED Salons and thousands of independently organized TEDx events around the world. Videos of these talks are made available, free, on TED.com and other platforms. Audio versions of the talks from TED2019 will also be published to TED's podcast TED Talks Daily, available on Apple Podcasts and all other podcast platforms. TED's open and free initiatives for spreading ideas include TED.com, where new TED Talk videos are posted daily; TEDx, which licenses thousands of individuals and groups to host local, self-organized TED-style events around the world; the TED Fellows program, which selects innovators from around the globe to amplify the impact of their remarkable projects and activities; the Audacious Project, which surfaces and funds critical ideas that have the potential to impact millions of lives; TEDSummit, which gathers the most engaged members of the global TED community for brainstorms, discussions, performances, workshops and an eclectic program of mainstage talks; and the educational initiative TED-Ed. TED also has a library of original podcasts, including The TED Interview with Chris Anderson, Sincerely, X, and one of Apple Podcasts’ most downloaded new shows of 2018, WorkLife with Adam Grant. Follow TED on Twitter at http://twitter.com/TEDTalks, on Facebook at http://www.facebook.com/TED, on Instagram at https://instagram.com/ted and on Snapchat at tedtalkshq.REFUND POLICY - WE DO NOT OFFER REFUNDS.  TICKETS MAYBE TRANSFERRED.  PLEASE CONTACT THE ORGANIZER FOR DETAILS."
"1685712776-36","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Impact Every Day - Hope & Power Financial Series","https://www.eventbrite.com/e/impact-every-day-hope-power-financial-series-tickets-629506429677?aff=ebdssbdestsearch","The Women's Center","https://www.eventbrite.com/o/the-womens-center-3604452779","The Hope & Power series consists of 3 sessions focused on budgeting, saving and maintaining good credit enabling you to make informed financial decisions.Session 1: Understanding Your Financial Situation and Budgeting (3-3:45pm)Are you interested in learning how to develop a budget to manage your household finances? This session will equip you with the understanding, resources and tools to empower your own financial future.Session 2: Saving, Investing, and Maximizing Wealth(﻿4-4:45pm)Are you interested in learning how to leverage your savings and investments to meet your financial goals?  This session will explain the different kinds of savings and investments and how to maximize your wealth.Session 3: Building and Maintaining Good Credit and Managing Debt(5-5:45pm)Are you interested in leveraging credit and paying down debt to maximize your net worth? Learn the importance of having good credit and understanding and managing the different types of consumer debt.The Three sessions will run consecutively from 3pm to 5:45pm with a 15 minute break between topics.PLEASE NOTE: WORKSHOP IS IN PERSON AT THE WOMENS CENTER IN VIENNA, VA"
"1685712780-37","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","From Ideation to Creation: A Showcase  of Students ' Tech + Art Projects'","https://www.eventbrite.com/e/from-ideation-to-creation-a-showcase-of-students-tech-art-projects-tickets-632354879467?aff=ebdssbdestsearch","Tech Turn Up","https://www.eventbrite.com/o/tech-turn-up-32326719035","A Showcase of Students' Tech-Art Projects', a celebration of our students' creativity, innovation, and diversity.Throughout the Residency in Tech + Art program, our students have worked tirelessly to address a problem in under-resourced neighborhoods by integrating technology and art. Attendees will see firsthand how design thinking can lead to incredible innovations that solve real-world problems.We invite you to witness their journey and learn about their solutions at our showcase event.  The event will also feature speakers who will inspire and educate attendees.  In addition, this event will provide an opportunity for guests to network with like-minded individuals.Whether you're interested in design thinking, technology, art or simply want to support youth in their creative pursuits, this event has something for everyone.  Don't miss this opportunity to see the next generation of tech-art innovators as they showcase their talents and impact their community!"""
"1685712784-38","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Women's Wellness Walk & Talk","https://www.eventbrite.com/e/womens-wellness-walk-talk-tickets-638022461357?aff=ebdssbdestsearch","Rachel Boehm","https://www.eventbrite.com/o/rachel-boehm-17902024067","What if you could stop wasting time and money on hacks and fads and knew exactly what worked for you?What if you had the time, energy, and consistency to do what you want to do when you want to do it?There is SO much health/wellness BS online that it can feel overwhelming. And you start to doubt yourself because nothing seems to work (at least long-term), so you start beating yourself up, and you don't even have the time or energy anymore to figure out what to do next. BUT you know you want to do something. You NEED to do something. Because life is too damn short to just be ""good but busy"" and feel like you don't have time for yourself.So let's change that. Join nationally board-certified health and wellness coach Rachel Boehm for a free, casual stroll Mondays 6-6:30pm and get:communityaccountabiltyscience-based, people-proven tips to boost your energy and confidence. Terms and Conditions (liablity, release, and waiver):By participating, you are agreeing to the following:1) The event is educational and informational in nature and is provided only as general information and is not meant to establish a provider-client relationship or offer medical or therapeutic advice, opinion, diagnosis, treatment or to establish a standard of care.2) The information provided should not be used for diagnosing or treating a physical or mental health problem or disease. The information contained is not comprehensive and does not include all the potential information regarding the subject matter, but is merely intended to serve as one resource for general and educational purposes.3) I am participating voluntarily. I am in good health and suffer from no physical or mental condition that would make me susceptible to injury or disability while participating in the tour4) I understand there are risks to walking in public. I understand that the walk is taking place in a public venue under conditions largely beyond control of Rachel Boehm Coaching & Consulting LLC leaders and the Company. Potential risks may include but are not limited to: uneven walking surfaces, raised path edges, wet or slippery ground, steps, curbs, low lighting, narrow walkways, traffic movement, diversions due to construction or exposure to weather conditions.5)  I assume all risks involved in participation in a walking tour provided by Rachel Boehm Coaching & Consulting LLC. I accept personal responsibility for any liability, injury, loss, or damage in any way connected with my participation in a Rachel Boehm Coaching & Consulting LLC walking event.6) I release, waive, discharge and covenant not to sue Rachel Boehm Coaching & Consulting LLC its principals, affiliated entities, parent companies, subsidiaries, present and former employees, owners, officers, members, managers, partners, contractors, insurers, shareholders, and directors (collectively “Released Entities”) from any and all claims, actions, damages, liabilities, losses, costs, and expenses for death, injury, loss or damage of property, in any way arising out of my participation in a Rachel Boehm Coaching & Consulting LLC walking event, including, without limitation, any and all claims resulting from the negligence of the Released Entities.7) I indemnify and hold harmless the Released Entities from any loss, liability, damage or cost that they may incur for losses and damages which may be brought against me or against any of them by anyone claiming to be injured (including death) or whose property is damaged as a result of my actions arising from or during a Rachel Boehm Coaching & Consulting LLC walking event.If any portion of this Waiver is held to be invalid it is agreed that the balance of the Agreement will remain valid and enforceable.8) I agree to grant Rachel Boehm Coaching & Consulting LLC a royalty-free license to use my photographic, video, or digital likeness, in whole or in part, taken during a tour, solely for promotional, educational, and/or Rachel Boehm Coaching & Consulting LLC purposes.9) I authorize Rachel Boehm Coaching & Consulting LLC to provide me with customary medical assistance, transportation, and emergency medical services as the result of injury or health condition. This consent does not impose a duty upon Rachel Boehm Coaching & Consulting LLC to provide such assistance, transportation, or services. I have the right to refuse medical assistance and understand Rachel Boehm Coaching & Consulting LLC will provide assistance if I am incapacitated."
"1685712788-39","https://www.eventbrite.com/d/dc--washington/sustainability/?page=4","Inspiring Conservation: PEC Annual Meeting featuring Dr. Mamie Parker","https://www.eventbrite.com/e/inspiring-conservation-pec-annual-meeting-featuring-dr-mamie-parker-tickets-615046609967?aff=ebdssbdestsearch","The Piedmont Environmental Council","https://www.eventbrite.com/o/the-piedmont-environmental-council-4592724593","Come join PEC for our 2023 Annual Meeting at Meadowkirk, a state-of-the-art meeting facility nestled in picturesque Middleburg, Loudoun County! The day will begin with a brief welcome and reflection on PEC’s past, present, and future, followed by a keynote address from former U.S. Fish and Wildlife Service Head of Fisheries and VA Department of Wildlife Resources Commissioner, Dr. Maime Parker. At noon, we will break for a community lunch and fellowship with our keynote speaker, workshop leaders, and PEC staff and members. After lunch, we hope you’ll join PEC staff for an informative workshop covering one of three unique topics. The event will conclude at 2:30 p.m.Keynote Speaker: Dr. Mamie ParkerDr. Mamie Parker spent her career as a fish and wildlife biologist and senior executive service member in the federal government and made history serving as the U.S. Fish and Wildlife Service's first African American Head of Fisheries and Regional Director of the 13 Northeastern states. Additionally, after being appointed by the Governor of Virginia, she was elected as the first Black chair of the Virginia Department of Wildlife Resource Commission, where she led the commission in changing the name of the agency. Parker is well known for her public speaking throughout the environmental community across the country and around the world. She is the chair of the Student Conservation Association and serves on the Board of Directors of Brown Advisory, Center for Large Landscape Conservation, The Nature Conservancy-Virginia Chapter, Marstel-Day Consulting, Duke University NSOE, the National Wildlife Federation, the Chesapeake Conservancy and the Chesapeake Bay Foundation.WorkshopsA choice of three workshops will begin at 1:00 p.m. The workshops will be simultaneous, please choose the one you think you'd like to attend upon checkout (to give us an idea of how many people are interested in each one). You can always change your mind when you're there!Conservation & Sustainability in the Potomac Watershed PEC is committed to a set of conservation and community engagement strategies that have helped make the region a model for sustainable growth and protection of natural, agricultural and historic resources. Meet PEC's Loudoun, Fauquier, and Clarke field teams and hear about our work empowering residents to effect positive change in their communities. Learn about pressing local land use issues, conservation and restoration opportunities, the Community Farm at Roundabout Meadows, and ways you can get involved!Stemming the Tide of Grassland Bird DeclineThe Piedmont Environmental Council and the Smithsonian’s Virginia Working Landscapes launched the Virginia Grassland Bird Initiative (VGBI) to address grassland bird declines on working lands in the Virginia Piedmont. PEC's Wildlife Habitat Restoration Coordinator October Greenfield will introduce this new partnership and our collaborative work with producers to restore grassland bird habitat, improve the resiliency of working landscapes and positively impact the livelihoods that depend upon those lands.Data Centers & Virginia's Clean Energy Future The Virginia Clean Economy Act of 2020 mandates that Dominion produce 100% of its energy from renewable sources by the year 2045. Understanding the importance of this goal and addressing the climate challenges before us, PEC staff will share how our work encourages policies, zoning, and individual actions that help reduce power demand and emissions, capture and sequester carbon in our forests and soils, and promote distributed renewable energy options. To add to the challenge, the proliferation of high energy use data centers is shifting the goalpost and making the VCEA goals all that much more difficult to meet. While the growth of data centers within the major data center hub of northern Virginia continues at a fast pace, communities throughout Virginia are now starting to see more proposals for data centers.Agenda9:30 a.m. | Check-in/Meet & Greet10:00 a.m. | Welcome & PEC Update from John McCarthy, Senior Advisor & Director of Strategic Partnerships10:30 a.m. | Keynote Address by Dr. Maime Parker: “The Passion, Inspiration, and Excellence (PIE) in Collaboration""12:00 p.m. | Community Lunch with Local Ingredients (sponsored by Country Chevy)1:00 p.m. | Workshops 2﻿:30 p.m. | DepartThank you to our generous sponsors!C﻿ountry ChevroletP﻿low & Hearth"
